term,category
गांजा,Crop
गांठे,Symptom
गांड,Generic
गांड़,Generic
गांधी,Generic
गांव,Country/Place
गांव,Country/Place
गाइअरि,Generic
गाई,Generic
गाऊँ,Generic
गाए,Generic
गाओ,Generic
गाकर,Generic
गाछ,Generic
गाछी,Agriculture unit
गाछ,Generic
गाजन,Generic
गाजर,Crop
गाजा,Country/Place
गाझि,Generic
गाझी,Generic
गाठ,Generic
गाड़ी।,Generic
गाना,Generic
गाबिन,Generic
गाभ,Generic
गाभा,Generic
गाभिन,Generic
गाभी,Crop
गाम,Country/Place
गाय,Generic
गाय।,Generic
गार्डन,Agriculture unit
गार्डेन,Agriculture unit
गाल,Generic
गाविन,Generic
गाहु,Crop
गाहो,Generic
गाहों,Generic
गा।,Generic
गिया,Generic
गिर,Generic
गिरता,Generic
गिरना,Generic
गिरना।,Generic
गिरने,Generic
गिरल,Generic
गिरा,Generic
गिराए,Generic
गिराए,Generic
गिराने,Generic
गिराया,Generic
गिरुया,Generic
गिरे,Generic
गिरेगा,Generic
गिला,Generic
गिल्ली,Generic
गिल्हेरिया,Pest/Disease
गीति,Variety
गीया,Generic
गीया,Crop
गीला,Generic
गीली,Generic
गुजर,Generic
गुठली,Generic
गुड,Generic
गुडगुडा,Generic
गुड़गुरा,Generic
गुड़वत्ता,Generic
गुड़हल,Crop
गुड़ाई,Agri Practice
गुड़िया,Generic
गुण,Generic
गुणवत्ता,Generic
गुनसार,Variety
गुना,Country/Place
गुनुवा,Generic
गुने,Numeral
गुम,Generic
गुमान्डी,Generic
गुरारू,Crop
गुरुआ,Country/Place
गुलड़,Generic
गुलाब,Crop
गुलाबाग,Country/Place
गुवा,Crop
गूगल,Generic
गे,Generic
गेंदा,Crop
गेंदे,Crop
गेंदो,Generic
गेंहु,Crop
गेंहू,Crop
गेंहू।,Crop
गेट,Generic
गेठिया,Agri Practice
गेना,Generic
गेमें,Crop
गेवलिया,Generic
गेहुंसरानी,Variety
गेहू,Crop
गेहूँ,Crop
गेहूं,Crop
गेहूंन,Crop
गेहूं।,Crop
गेहूरे,Generic
गेहेराई,Generic
गैस,Generic
गो,Generic
गोंद,Chemical Name
गोख,Generic
गोघाने,Generic
गोठास्त्र,Generic
गोडर्मा,Country/Place
गोड़,Soil Nutrient/Fertiliser
गोदाम,Generic
गोधन,Soil Nutrient/Fertiliser
गोधान,Generic
गोबर,Soil Nutrient/Fertiliser
गोबी,Crop
गोभिना,Generic
गोभी,Crop
गोभीना,Generic
गोम,Generic
गोर,Generic
गोली,Generic
गोल्डनी,Variety
गोसाय,Generic
गोहु,Crop
गोहुम,Crop
गोहुम,Crop
गो,Generic
गौर,Generic
ग्यारह,Numeral
ग्यासी,Generic
ग्राफटेट,Generic
ग्राफ्टिंग,Agri Practice
ग्राम,Crop
ग्रास,Crop
ग्रासशोप्पेर,Pest/Disease
ग्रीन,Generic
ग्रेट,Generic
ग्रेड,Generic
ग्रो,Generic
ग्रोथ,Generic
ग्लाइफोसेट,Chemical Name
ग्लाईफ्लोसेट,Chemical Name
ग्वाभा,Crop
घंघरा,Generic
घंटो,Generic
घटना,Generic
घटा,Generic
घटाई,Agri Practice
घड़का,Pest/Disease
घड़ाड़ी,Generic
घड़ारी,Generic
घड़ी,Generic
घन,Generic
घनजीवा,Soil Nutrient/Fertiliser
घनजीवामृत,Soil Nutrient/Fertiliser
घन्ना,Crop
घर,Generic
घरवा,Variety
घरारी,Generic
घरिया,Generic
घरे,Generic
घरेलु,Generic
घरेलू,Generic
घरेलू।,Generic
घवद,Generic
घा,Generic
घाव,Symptom
घास,Generic
घासो,Generic
घास,Crop
घिवरा,Variety
घिही,Generic
घीवड़ा,Generic
घुँघराहट,Symptom
घुन,Pest/Disease
घुनी,Pest/Disease
घुराह,Agriculture unit
घुसाएँगे,Generic
घूमता।,Generic
घूमेके,Generic
घेउड़ा,Generic
घेऊड़ा,Crop
घेममे,Generic
घेरना,Generic
घोटार,Generic
घोड़पराश,Generic
घोड़परास,Generic
घोपराबस,Pest/Disease
घोपराश,Soil Nutrient/Fertiliser
घोप्रास,Generic
घोरिया,Generic
चकरा,Generic
चक्र,Generic
चट,Generic
चटनी,Generic
चडता,Generic
चडावे,Generic
चढ़ता,Generic
चढ़ते,Generic
चढ़हाने,Agri Practice
चढ़ाना,Agri Practice
चढ़ाया,Agri Practice
चतरा,Generic
चतुरा,Generic
चत्तरमार,Generic
चना,Crop
चना,Crop
चने,Crop
चन्ना,Crop
चप,Generic
चपले,Generic
चपुवा,Generic
चमकक्न,Generic
चमोकन,Generic
चयन,Agri Practice
चयन।,Agri Practice
चर,Agri Practice
चरखी,Generic
चरचा।,Generic
चरण,Generic
चरने,Agri Practice
चरस,Generic
चराएं,Agri Practice
चरी,Crop
चरैला,Generic
चर्चा,Generic
चर्चा,Generic
चल,Generic
चलकर,Generic
चलता,Generic
चलाए,Generic
चलाएं,Generic
चलानी,Generic
चलाय,Generic
चलाया,Generic
चलाये,Generic
चलावे,Generic
चलिए।,Generic
चले,Generic
चलेगा,Generic
चलो,Generic
चलो,Generic
चहिये,Generic
चांचद,Generic
चाचा,Generic
चाट,Generic
चाना,Crop
चाय,Crop
चायपत्ती,Crop
चार,Numeral
चारसो,Numeral
चारा,Generic
चारे,Generic
चाला,Generic
चालान,Generic
चालिस,Numeral
चालीस,Numeral
चालु,Generic
चालू,Generic
चावड़ी,Generic
चावल,Crop
चावल,Crop
चाहता,Generic
चाहती,Generic
चाहते,Generic
चाहा,Generic
चाहि,Generic
चाहिए,Generic
चाहिए,Generic
चाहिम,Generic
चाहिये,Generic
चाहि।,Generic
चाही,Generic
चाही।,Generic
चाहे,Generic
चिआने,Agri Practice
चिकंदर,Crop
चिकन,Generic
चिट,Generic
चिटने,Generic
चिटुआ,Generic
चिटेंगे,Pest/Disease
चिट्टा,Generic
चिट्टी,Generic
चिट्ठी,Generic
चिड़े,Pest/Disease
चित्ता,Generic
चिनल,Chemical Name
चिरचिरा,Generic
चिरागी,Generic
चिल्ली,Crop
ची,Generic
चीकंदर,Crop
चीज,Generic
चीज़,Generic
चीजे,Generic
चीज।,Generic
चीटियां,Pest/Disease
चीना,Country/Place
चीमें,Pest/Disease
चीलेठर,Generic
चु,Generic
चुकंदर,Crop
चुकुंदर,Crop
चुट्टा,Agriculture unit
चुड़नी,Generic
चुने,Soil Nutrient/Fertiliser
चुया,Variety
चुसर,Pest/Disease
चूका,Generic
चूजा,Generic
चूड़ा,Generic
चूर,Generic
चूले,Generic
चूसक,Pest/Disease
चूहा,Pest/Disease
चेक,Generic
चेचक,Pest/Disease
चेत्रक,Crop
चैट,Generic
चैट,Generic
चैतुआ,Month Name
चैनल,Generic
चोकर,Soil Nutrient/Fertiliser
चौअन,Generic
चौआलिस,Numeral
चौक्स,Generic
चौड़ी,Generic
चौडि,Generic
चौदा,Numeral
चौबीस,Numeral
चौवन,Generic
चौसट,Agriculture unit
चौसठ,Numeral
छ,Generic
छः,Numeral
छछूंदर,Pest/Disease
छज्जो,Generic
छटाई,Agri Practice
छपे,Generic
छब्बीस,Numeral
छरने,Generic
छले,Symptom
छव,Numeral
छह,Numeral
छाट,Agri Practice
छाप,Generic
छाया,Generic
छाले,Symptom
छाव,Generic
छिंटाएगा,Agri Practice
छिट,Agri Practice
छिटकाव,Agri Practice
छिटना,Agri Practice
छिटने,Agri Practice
छिटा,Agri Practice
छिटाइगा,Agri Practice
छिटाएगा,Generic
छिटाता,Agri Practice
छिटायगा,Generic
छिटाया,Agri Practice
छिटाये,Agri Practice
छिटायेगा,Generic
छिटेंगे,Agri Practice
छिडकल,Agri Practice
छिड़,Agri Practice
छिड़क,Agri Practice
छिड़कना,Agri Practice
छिड़कने,Agri Practice
छिड़का,Agri Practice
छिड़काओ,Agri Practice
छिड़काये,Agri Practice
छिड़कार,Agri Practice
छिड़काव,Agri Practice
छिड़काव,Agri Practice
छिड़के,Agri Practice
छिड़के।,Agri Practice
छिड़े,Agri Practice
छिडाके,Agri Practice
छिता,Generic
छिद्र,Generic
छिमी,Generic
छियाके,Generic
छियालीस,Numeral
छियासठ,Numeral
छियासी,Numeral
छिरकाव,Agri Practice
छिरके,Generic
छिला,Generic
छींट,Agri Practice
छींटते,Agri Practice
छींटना,Agri Practice
छींटने,Agri Practice
छींटा,Agri Practice
छींटाना,Agri Practice
छींटायगा,Agri Practice
छींटे,Agri Practice
छींटें,Agri Practice
छींटेगा,Generic
छींटे।,Agri Practice
छीटना,Agri Practice
छीटने,Agri Practice
छीटा,Agri Practice
छीटाए,Agri Practice
छीटाता,Agri Practice
छीटाना,Agri Practice
छीटायगा,Agri Practice
छीटि,Symptom
छीटे,Generic
छीटें,Symptom
छीटेके,Generic
छीटे।,Symptom
छीड़के,Agri Practice
छीना,Generic
छीनी,Generic
छीमी,Pest/Disease
छीर,Generic
छुआ,Generic
छुइया,Pest/Disease
छुपाचोर,Generic
छुला,Generic
छू,Generic
छूटके,Generic
छे,Generic
छेड़,Generic
छेड़ी,Generic
छेत्र,Generic
छेत्रा,Generic
छेद,Generic
छेदक,Pest/Disease
छेदने,Agri Practice
छेदा,Symptom
छेदापन,Symptom
छेदी,Generic
छेमी,Variety
छेर,Agriculture unit
छेरने,Generic
छेरी,Generic
छे।,Generic
छोट,Generic
छोटा,Generic
छोटे,Generic
छोड़,Generic
छोड़कर,Generic
छोड़।,Generic
छौ,Generic
जंगल,Country/Place
जंगली,Generic
जइसन,Generic
जई,Crop
जख्म,Symptom
जग,Generic
जगह,Country/Place
जगहे,Generic
जगेली,Generic
जजवानी,Generic
जड़,Generic
जड़हन,Pest/Disease
जड़ी,Generic
जड़े,Generic
जड़ो,Generic
जड़ों,Generic
जनम,Generic
जनमता,Generic
जनमने,Generic
जनमबो,Generic
जनरली,Generic
जनवरी,Month Name
जनवरी,Month Name
जना,Generic
जन्नत,Generic
जन्म,Generic
जन्मता,Generic
जन्मा,Generic
जन्मा।,Generic
जब,Generic
जबाब,Generic
जम,Generic
जमता,Generic
जमने,Generic
जमा,Generic
जमाए,Generic
जमाव,Generic
जमा।,Generic
जमी,Generic
जमीन,Generic
जय,Generic
जयपुट,Generic
जयपुरी,Variety
जर,Symptom
जरने,Generic
जऱक्ता,Generic
जरा,Generic
जरुरत,Generic
जरुरी,Generic
जरूर,Generic
जरूरी,Generic
जरेगा,Generic
जर्मिनटे,Agri Practice
जर्मिनेट,Agri Practice
जर्मिनेशन,Agri Practice
जर्मी,Generic
जल,Generic
जलकुंभी,Pest/Disease
जलकोभी,Generic
जलनता,Symptom
जलना,Symptom
जलने,Generic
जलपा,Symptom
जलबायु,Generic
जलम,Generic
जलाउने,Agri Practice
जलाता।,Generic
जलाब,Generic
जलियान,Generic
जले,Generic
जलेगा,Generic
जलोट,Generic
जल्द,Generic
जल्दी,Generic
जल्दी-जल्दी,Generic
जल्द।,Generic
जल्ला,Generic
जल्लोरस्ट,Country/Place
जवा,Crop
जवान,Generic
जवाब,Generic
जवाब,Generic
जसमठ,Variety
जस्टिफाई,Generic
जहर,Generic
जा,Generic
जांच,Generic
जाइ,Generic
जाइआरुढ़िया,Generic
जाइए,Generic
जाइमब।,Generic
जाइये,Generic
जाई,Agri Practice
जाई।,Crop
जाए,Generic
जाएं,Generic
जाएंगे,Generic
जाएं।,Generic
जाएगा,Generic
जाएगा।,Generic
जाएगी,Generic
जाएम,Generic
जाए।,Generic
जाओ,Generic
जाओ।,Generic
जाके,Generic
जाखम,Symptom
जाड़,Season Name
जाड़े,Season Name
जाता,Generic
जाता।,Generic
जातियां,Generic
जाती,Variety
जाते,Generic
जाते।,Generic
जादे,Generic
जानकारी,Generic
जानकारी,Generic
जानते,Generic
जानना,Generic
जानवर,Generic
जानवरो,Generic
जाना,Generic
जाना।,Generic
जानी,Generic
जाने,Generic
जाने।,Generic
जानो,Generic
जान।,Generic
जाबे,Generic
जाम,Crop
जामता,Generic
जामनेशन,Generic
जामला,Generic
जाय,Generic
जाये,Generic
जायेगा,Generic
जायेगा।,Generic
जाये।,Generic
जालपा,Variety
जाला,Generic
जालीनुमा,Generic
जाव,Crop
जासे,Generic
जाहा,Generic
ジ,Not Applicable
जिंक,Soil Nutrient/Fertiliser
जिउ,Generic
जिक्र,Generic
जितना,Generic
जिनदो,Generic
जिनसे,Generic
जिबा,Generic
जिमोरे।,Generic
जियत,Generic
जिला,Country/Place
जिला।,Country/Place
जिले,Country/Place
जिस,Generic
जिसका,Generic
जिसमे,Generic
जिसमें,Generic
जिससे,Generic
जिसे,Generic
जिहु,Generic
जी,Generic
जींक,Pest/Disease
जीउड़ा,Generic
जीरा,Crop
जीरो,Numeral
जीव,Generic
जीवगो,Generic
जीवा,Generic
जीवाअमृत,Soil Nutrient/Fertiliser
जीवामृत,Soil Nutrient/Fertiliser
जीवित,Generic
जुआं,Generic
जुगाली,Generic
जुटेगा,Generic
जुड़ा,Generic
जुड़े,Generic
जुताई,Agri Practice
जुलूस,Generic
जू,Generic
जूआँ,Generic
जूआड़ु,Generic
जूजी,Generic
जे,Generic
जेटीसर,Variety
जेनेरा,Generic
जेब,Generic
जेर,Generic
जैव,Generic
जैविक,Agri Practice
जैसा,Generic
जैसी,Generic
जैसे,Generic
जॉन्डिस,Symptom
जॉव,Crop
जो,Generic
जोई,Crop
जोउ,Crop
जोक,Generic
जोकि,Generic
जोक,Generic
जोग,Generic
जोगमिट,Generic
जोड़,Generic
जोड़नी,Generic
जोड़ी,Generic
जोड़ें,Generic
जोतवा,Agri Practice
जोताई,Agri Practice
जोताउआ,Agri Practice
जोतायगा,Agri Practice
जोतावेंगे,Agri Practice
जोतुंग,Generic
जोन,Generic
जोनु,Agriculture unit
जोभा,Generic
जोर,Generic
जोरे,Generic
जौ,Crop
ज्ञान,Generic
ज्यादा,Generic
ज्यादा,Generic
ज्यादे,Generic
ज्यूरी,Generic
ज्वार,Crop
झंगा,Crop
झटास,Generic
झड़,Symptom
झड़का,Symptom
झड़ने,Generic
झड़े,Symptom
झर,Generic
झरका,Symptom
झरता,Symptom
झरना।,Generic
झरने,Generic
झलसा,Symptom
झा,Generic
झाट,Generic
झाड़,Generic
झार,Generic
झारखड़,Generic
झु,Generic
झुक,Generic
झुरापन,Symptom
झुलस,Symptom
झुलसते,Symptom
झुलसना,Generic
झुलसा,Symptom
झुलसाव,Symptom
झुलाई,Agri Practice
झूरी,Generic
झूलस,Symptom
झूलसा,Symptom
झूलास,Symptom
झूलासा,Variety
झोला,Generic
टक,Generic
टच,Generic
टमाटर,Crop
टमाटरी,Crop
टमाटर,Crop
टमेटो,Crop
टमैटो,Crop
टर्बो,Generic
टहनिया,Generic
टहनियां,Generic
टहनी,Generic
टहने,Generic
टाइप,Generic
टाइम,Generic
टाइमिंग,Generic
टाइमिंग,Agri Practice
टाइम।,Generic
टाला,Generic
टिक,Pest/Disease
टिका,Generic
टिकोरा,Generic
टिड्डा,Pest/Disease
टिप,Generic
टिलर,Generic
टिलेज,Agri Practice
टी,Generic
टीका,Agri Practice
टीड,Pest/Disease
टीलर,Generic
टीलेज,Variety
टु,Generic
टुंगा,Generic
टुडे,Generic
टुनकी,Pest/Disease
टुसा,Variety
टू,Generic
टूट,Generic
टूल,Generic
टूसा,Agriculture unit
टेंपरेचर,Generic
टेंपरेचर,Generic
टेढ़ा,Generic
टेन,Numeral
टेम्परेचर,Generic
टेल,Generic
टेलर,Generic
टेलर्स,Generic
टेली,Generic
टेल्स,Generic
टैन्को,Variety
टैप,Generic
टैली,Generic
टॉप,Generic
टॉपिक,Generic
टॉयलेट,Generic
टो,Generic
टोपी,Generic
टोरी,Crop
ट्राइकोडर्म,Generic
ट्राइकोडर्मा,Generic
ट्राईकोडरमा,Generic
ट्राईसाईक्लाजोल,Chemical Name
ट्रिप,Pest/Disease
ट्रीटमेंट,Agri Practice
ट्रे,Generic
ट्रेक,Generic
ट्रेक्टर,Generic
ट्रेनिंग,Agri Practice
ट्रेल,Generic
ट्रेलर,Agriculture unit
ठंड,Generic
ठंडा,Generic
ठंडी,Generic
ठंडीये,Generic
ठंडे,Symptom
ठण्ड,Season Name
ठन्डे,Generic
ठहर,Generic
ठहराओ,Generic
ठांस,Generic
ठाकुर,Generic
ठाकुर,Generic
ठाहत,Generic
ठीक,Generic
ठीकेगा,Generic
ठीक।,Generic
ठुकने,Generic
ठेर,Generic
ठो,Generic
डंठल,Generic
डंडा,Generic
डंथल,Generic
डच,Country/Place
डन,Generic
डब्लू,Generic
डब्ल्यू,Generic
डब्ल्यूबीटी,Variety
डब्ल्यूबीटू,Variety
डर्मी,Generic
डलएगा,Generic
डलता,Symptom
डलवाना,Agri Practice
डलाइली,Generic
डलाई,Generic
डलाएगा,Generic
डलाता,Generic
डलाती,Generic
डलाते,Generic
डलाया,Agri Practice
डलायेगा,Generic
डलाला।,Generic
डलेला,Generic
डलैगा,Generic
डांट,Generic
डाइजीन,Chemical Name
डाई,Generic
डाल,Generic
डालके।,Generic
डालती,Agri Practice
डालते,Generic
डालना,Generic
डालना।,Generic
डालनी,Agri Practice
डालने,Generic
डाला,Generic
डालाता,Generic
डाली,Generic
डालीह,Generic
डालु,Generic
डालूं,Generic
डाले,Generic
डालें,Generic
डालेंगे,Generic
डालेंगे,Generic
डालें।,Generic
डालेगा,Generic
डालेगे,Generic
डाले।,Generic
डालो,Generic
डाल,Generic
डि,Generic
डिएसआर,Agri Practice
डिग्री,Generic
डिजिटल,Generic
डिजीज,Pest/Disease
डिफर,Generic
डियो,Generic
डिसमल,Generic
डिस्क्रिप्शन।,Generic
डिस्टिक।,Country/Place
डिस्ट्रिक्ट।,Country/Place
डी,Generic
डीएपी,Soil Nutrient/Fertiliser
डीजे,Generic
डीप,Generic
डीपीएच,Generic
डीबीडब्ल्यू,Variety
डीभी,Generic
डीभीडब्ल्यू,Variety
डीलखना,Agri Practice
डीलरशिप।,Generic
डुमरिया,Generic
डेट,Crop
डेटा,Generic
डेट,Crop
डेफ्ट,Generic
डेस्ट्रोएड।,Chemical Name
डॉक्टरी,Generic
डॉग।,Generic
डोंदुड़,Generic
डोज,Generic
डोज़,Generic
डौंडी,Pest/Disease
ड्राई,Generic
ड्रिप,Agri Practice
ड्रेन,Agri Practice
ड्रैगन,Generic
ड्रॉप,Generic
ढंग,Generic
ढब,Generic
ढाई,Numeral
ढाले,Generic
ढोल,Generic
त,Generic
तंदरुस्त,Generic
तक,Generic
तकनिकी,Generic
तकनीक,Agri Practice
तक।,Generic
तट,Country/Place
तत्व,Generic
तन,Generic
तनरोधित,Symptom
तना,Generic
तनाउदी,Generic
तनाछेदक,Pest/Disease
तनाज,Generic
तनावती,Generic
तनिक,Generic
तनी,Generic
तनीका,Generic
तनी,Generic
तनु।,Generic
तब,Generic
तबीयत,Generic
तबीयत।,Generic
तभी।,Generic
तम,Generic
तयारी,Agri Practice
तर,Generic
तरफ,Generic
तरबूज,Crop
तरबूजा,Crop
तरमुज,Crop
तरल,Generic
तरसे,Generic
तरह,Generic
तरहा,Generic
तरह।,Generic
तरावती,Variety
तरी,Generic
तरीका,Agri Practice
तरीका,Agri Practice
तरीके,Generic
तरीके,Agri Practice
तरैया,Country/Place
तलाव,Agriculture unit
तल्ली,Generic
तवाड़े,Generic
ता,Generic
ताकि,Generic
ताज,Generic
ताड़,Crop
ताड़ी,Generic
तात,Generic
ताप,Generic
तापक्रम,Generic
तापमान,Generic
तापमान,Generic
तार,Generic
तारी,Generic
ताल,Generic
तालाब,Country/Place
ताहै,Generic
ता।,Generic
तिकुरापन,Symptom
तितकी,Pest/Disease
तिताई,Pest/Disease
तिथि,Generic
तिया,Generic
तिरासी,Numeral
तिल,Crop
तिस,Numeral
ती,Generic
तीता,Generic
तीन,Numeral
तीनसौ,Numeral
तीन।,Numeral
तीर,Generic
तीरा,Country/Place
तील,Crop
तील्ली,Generic
तीस,Numeral
तीसरा,Numeral
तीसरी,Numeral
तीसी,Crop
तुम,Generic
तुमको,Generic
तुमसे,Generic
तुम्हें,Generic
तुरंत,Generic
तुरंत।,Generic
तुलसी,Crop
तुला,Generic
तुवर,Crop
तुसक,Generic
तू,Generic
तेईस,Numeral
तेतालीस,Numeral
तेरा,Generic
तेल,Generic
तेलहन,Crop
तेल।,Generic
तेहेत,Generic
तेहेरन,Country/Place
तैक्स,Generic
तैतालिस,Numeral
तैयार,Generic
तैयारी,Generic
तो,Generic
तोंडा,Variety
तोड़,Agri Practice
तोड़ा,Agri Practice
तोड़ी,Crop
तोन,Agriculture unit
तोर,Crop
तोरा,Crop
तोरा,Generic
तोरी,Variety
तोहि,Generic
तो,Generic
त्रिकौलिया,Generic
त।,Generic
थन,Generic
थनेला,Pest/Disease
थनैल,Generic
थनैला,Generic
थन्ना,Generic
थन्ने,Generic
थल,Generic
थली,Generic
था,Generic
थाइनोटूमट,Generic
थाइरेड,Chemical Name
थान,Generic
थानाल,Generic
थानाहिल,Country/Place
थानेसर,Country/Place
थायराड्मुल,Generic
थारने,Generic
था।,Generic
थिर,Generic
थी,Generic
थी।,Generic
थुर,Generic
थुरथुरी,Generic
थे,Generic
थेना,Generic
थे।,Generic
थैली,Generic
थोड़ा,Generic
थ्रिप्स,Pest/Disease
थ्री,Numeral
थ्रीव्स,Generic
थ्रेशर,Generic
द,Generic
दक्षिन,Generic
दगाने,Generic
दतुअन,Agri Practice
दत्ताजी,Generic
ददहि,Generic
दफा।,Generic
दबा,Generic
दबाइएगा,Generic
दबाइये,Generic
दबाके,Generic
दबैले,Generic
दम,Generic
दर,Generic
दरभंगा,Country/Place
दरवारी,Generic
दर।,Generic
दलवाई,Generic
दलहन,Crop
दलाएगा,Generic
दलायगा,Generic
दलाल,Generic
दलिया,Generic
दवा,Generic
दवाइ,Generic
दवाइयों,Generic
दवाई,Generic
दवाई।,Generic
दवाएं,Generic
दवाओं,Generic
दवाह,Generic
दवा,Generic
दशपन्नी,Variety
दस,Numeral
दसवो,Numeral
दसहरी,Variety
दस्पाइडी,Chemical Name
दहिया,Generic
दहियारोग,Pest/Disease
दा,Generic
दांत,Generic
दाग,Symptom
दागी,Generic
दान,Generic
दाना,Generic
दाने,Generic
दानो,Generic
दाब,Generic
दाबने,Generic
दाबा,Generic
दार,Generic
दारके,Generic
दाल,Crop
दालहन,Crop
दाल,Crop
दावा,Generic
दावा,Generic
दि,Generic
दिअर,Generic
दिअल,Generic
दिआयेगा,Generic
दिए,Generic
दिए।,Generic
दिका,Generic
दिक्का,Generic
दिख,Generic
दिखा,Generic
दिखाइए,Generic
दिखाई,Generic
दिखाएं,Generic
दिखाएं।,Generic
दिखावे,Generic
दिघवारा,Country/Place
दिन,Generic
दिने,Generic
दिनो,Generic
दिनों,Numeral
दिमक,Pest/Disease
दिमाग,Generic
दिया,Generic
दियार,Agriculture unit
दियाला,Variety
दिया।,Generic
दिये।,Generic
दिल,Generic
दिलमता,Generic
दिलाई,Generic
दिलाएगा,Generic
दिलाता,Generic
दिलाये,Generic
दिवाये,Generic
दिवेश,Generic
दिसंबर,Month Name
दि।,Generic
दी,Generic
दीक,Generic
दीजिए,Generic
दीजिएगा,Generic
दीजिए,Generic
दीजिये,Generic
दीजिये।,Generic
दीदी,Generic
दीदी।,Generic
दीनने,Generic
दीया,Generic
दीर्घकारी,Generic
दीवाल,Generic
दी।,Generic
दु,Generic
दुओने,Generic
दुक्की,Generic
दुखन,Symptom
दुगनी,Numeral
दुग्धा,Generic
दुधारू,Generic
दुनिया,Generic
दुबारा,Generic
दुरी,Agri Practice
दुष्करि,Generic
दुसरका,Generic
दुसो,Numeral
दू,Generic
दूध,Generic
दूर,Generic
दूसरा,Numeral
दूसरी,Numeral
दूसरे,Numeral
दे,Generic
दें,Generic
देंगे,Generic
देंगे।,Generic
दें।,Generic
देअल्जाइ,Generic
देकर,Generic
देके,Generic
देख,Generic
देखता,Generic
देखभाल,Agri Practice
देखरेख,Agri Practice
देखा,Generic
देखि,Generic
देखिये,Generic
देखिये,Generic
देखे,Generic
देखें,Generic
देखेगा,Generic
देखे।,Generic
देखो,Generic
देगा,Generic
देगा।,Generic
देगी,Generic
देत,Generic
देतय,Generic
देता,Generic
देता।,Generic
देती,Generic
देते,Generic
देते।,Generic
देन,Generic
देना,Generic
देना।,Generic
देनी,Generic
देनी।,Generic
देने,Generic
देन,Generic
देबय।,Generic
देबे,Generic
देम,Generic
देर,Generic
देरही,Generic
देरी,Generic
देला,Generic
देले,Generic
देले।,Generic
देव,Generic
देवड़ी,Generic
देवल,Generic
देवी,Generic
देवी।,Generic
देवे,Generic
देवै,Generic
देश,Country/Place
देह,Generic
देहाती,Generic
देहि,Soil Nutrient/Fertiliser
दे।,Generic
दैनित,Chemical Name
दो,Numeral
दोनो,Generic
दोबारा,Generic
दोमट,Generic
दोया,Agri Practice
दोरोस,Generic
दोसर,Numeral
दोसा,Generic
दोस्तों,Generic
दो,Numeral
दौड़,Generic
ध,Generic
धइले,Generic
धड़,Generic
धन,Generic
धनपा,Generic
धनिया,Crop
धनिया,Crop
धन्ना,Generic
धन्ने,Crop
धन्यवाद,Generic
धन्यवाद।,Generic
धब्बा,Symptom
धर,Generic
धरता,Generic
धरता।,Generic
धरने,Generic
धरले,Generic
धरा,Generic
धरे,Generic
धरेगा,Generic
धागी,Generic
धाती,Generic
धातु,Generic
धान,Crop
धानवा,Crop
धानु,Crop
धाने,Crop
धानो,Crop
धान।,Crop
धाम,Country/Place
धार,Generic
धारण,Generic
धाव,Generic
धुआपन,Symptom
धुई,Agri Practice
धुत्रास,Generic
धुप,Generic
धुवा,Generic
धूप,Generic
धूलि,Generic
धूसर,Generic
धोने,Generic
धोवे,Generic
ध्यान,Generic
न,Generic
नंबर,Numeral
नंबरवा,Generic
नंबर।,Numeral
नइ,Generic
नइखे,Generic
नई,Generic
नए,Generic
नजदीक,Generic
नदमा,Generic
नबी,Generic
नब्बे,Numeral
नम,Generic
नमि,Generic
नमितक,Generic
नमिन,Generic
नमी,Generic
नमे,Generic
नय,Generic
नया,Generic
नयी,Generic
नये,Generic
नरसिंह,Generic
नरसिम्हा,Generic
नरे,Generic
नर्सरी,Agriculture unit
नवंबर,Month Name
नवंबर,Month Name
नवतपुर,Country/Place
नवा,Generic
नष्ट,Generic
नसक,Generic
नसल,Variety
नसिब,Generic
नसीमेट,Chemical Name
नस्ट,Generic
नस्ल,Variety
नस्ले,Variety
नस्लें,Variety
नस्ल,Variety
नहि,Generic
नही,Generic
नहीं,Generic
नहीं।,Generic
ना,Generic
नाइ,Generic
नाइट्रोजन,Soil Nutrient/Fertiliser
नाइन,Numeral
नाकरण,Generic
नागा,Variety
नाजाइम,Chemical Name
नात्मक,Generic
नापारी,Generic
नाबरपुर,Country/Place
नाभि,Generic
नाम,Generic
नामा,Generic
नाम,Generic
नायडे,Generic
नारियल,Crop
नाल,Agriculture unit
नाला,Generic
नावगोंदा,Country/Place
नाश,Generic
नाशक,Generic
नाशक,Generic
नाशपती,Crop
नाशी,Generic
नास,Generic
नासक,Chemical Name
नासिक,Country/Place
नास,Generic
नाहारा,Agri Practice
नाहीं,Generic
ना।,Generic
निकल,Generic
निकलने,Generic
निकले,Generic
निकलेगा,Generic
निकाज,Agri Practice
निकारन,Agri Practice
निकाल,Generic
निकालता,Generic
निकाले,Generic
निकिता।,Generic
निकोई,Generic
निगनुकोवेर,Generic
निचली,Generic
निचे,Generic
निटी,Generic
निदान,Agri Practice
निदान,Agri Practice
निधान,Generic
निमक,Chemical Name
निमा,Variety
निमाटोड,Pest/Disease
निमामृत,Soil Nutrient/Fertiliser
निमास्त्र,Generic
निम्बू,Crop
नियंत्रक,Generic
नियंत्रण,Generic
नियंत्रण,Generic
नियम,Generic
नियम,Generic
नियर,Crop
नियां,Generic
निराई,Agri Practice
निरोग,Generic
निवारण,Agri Practice
