term,category
धरेला,Generic
धातु,Generic
धान,Crop
धानवा,Variety
धाना,Generic
धानोवा,Generic
धीरे,Generic
धुआई,Agri Practice
धुप,Generic
धुलाई,Agri Practice
धेखा,Generic
धेनी,Generic
धेर,Generic
धो,Generic
धोके,Generic
धोने,Generic
धोया,Generic
धोये,Generic
धोले,Generic
धोवा,Agri Practice
धोवे,Agri Practice
धोवेके,Generic
न,Generic
नइखी,Generic
नइखी।,Generic
नइखे,Generic
नइखे।,Generic
नगिया,Variety
नब्बे,Numeral
नमक,Soil Nutrient/Fertiliser
नमस्कार,Generic
नमस्ते,Generic
नमी,Generic
नमीया,Pest/Disease
नया,Generic
नरकटिआगंज,Country/Place
नरकटियागंज,Country/Place
नरकटियागंज।,Country/Place
नरकटीकगंज,Country/Place
नरकटीयाकगंज,Country/Place
नर्सरी,Agriculture unit
नलवा,Generic
नहीं,Generic
ना,Generic
नाइ,Generic
नाई,Generic
नाद,Generic
नादो,Generic
नाप,Generic
नापल,Generic
नापा,Generic
नापे,Generic
नापेला,Generic
नाम,Generic
नामो,Generic
नाला,Generic
नाश,Generic
नाशक,Generic
नाहाके,Generic
नाही,Generic
नाहोइ,Generic
ना,Generic
नि,Generic
निकल,Generic
निकलनी,Generic
निकली,Generic
निकले,Generic
निकलेला,Generic
निकाय,Generic
निकाल,Generic
निकालत,Generic
निकालतनि,Generic
निकालतनि।,Generic
निकालतनी,Generic
निकालल,Generic
निकाले,Generic
निचा,Generic
निचे,Generic
निचोड़,Agri Practice
निफर,Generic
निमन,Generic
निमवा,Crop
निम्न,Generic
निम्नल,Generic
नियम,Generic
नियमो,Generic
निराई,Agri Practice
निर्धारित,Generic
निर्धारीरत,Generic
निर्मला,Variety
निशन,Generic
निसालाईओ,Generic
नी,Generic
नीम,Crop
नीमठ,Country/Place
नीमास्त्र,Chemical Name
नीरा,Generic
नु,Generic
नुकसानी,Generic
नुसैरी,Agriculture unit
नु।,Generic
नू,Generic
नेआएल,Generic
नेइ,Generic
नेता,Generic
नै,Generic
नैखे,Generic
नॉन,Generic
नौ,Numeral
प,Generic
पंचायत,Generic
पंडितपुर,Country/Place
पंद्राह,Numeral
पंद्रहे,Numeral
पंनछात,Generic
पइनि।,Generic
पइसा,Generic
पइसो,Generic
पकड़,Generic
पकड़ी,Pest/Disease
पकरि,Generic
पक्का,Generic
पचपटीया,Generic
पचपन,Numeral
पचास,Numeral
पचासी,Numeral
पचीस,Numeral
पच्चीस,Numeral
पटरा,Generic
पटा,Generic
पटावल,Soil Nutrient/Fertiliser
पटी,Generic
पड,Generic
पड़ताल,Agri Practice
पड़ला,Pest/Disease
पड़वा,Generic
पड़ी,Symptom
पड़ी,Crop
पड़े,Generic
पड़ेला,Generic
पड़ेला।,Generic
पड़ेले,Generic
पड़ोस,Generic
पढ़हे,Generic
पतई,Generic
पतईया,Pest/Disease
पतला,Generic
पतवर,Generic
पतवार,Agri Practice
पतवारा,Generic
पता,Generic
पत्तवा,Generic
पत्ता,Generic
पत्तोे-आ,Generic
पत्तोेये,Generic
पद,Generic
पनिहा,Generic
पन्द्रह,Numeral
पन्द्रा,Numeral
पन्द्रासो,Numeral
पपीता,Crop
पयोनि,Generic
पर,Generic
परखंड,Generic
परनाम,Generic
परमिला,Variety
परा,Generic
परिचय,Generic
परेला,Variety
पर्ला,Generic
पर्सेंट,Numeral
पलाता,Generic
पल्ले,Generic
पश्चिम,Country/Place
पसंद,Generic
पसड़ा,Generic
पसरत,Generic
पसार,Agri Practice
पसारतनि।,Generic
पसारले,Generic
पहले,Generic
पहिन,Generic
पहिनल,Generic
पहिनले,Generic
पहिरल,Generic
पहिला,Numeral
पहिले,Generic
पहीला,Numeral
पहुंची।,Generic
पा,Generic
पांच,Numeral
पांचबटीया,Agri Practice
पांचसौ,Numeral
पांचो,Numeral
पाई,Agriculture unit
पाउडर,Generic
पाए,Agriculture unit
पाएंगे।,Generic
पाएब,Generic
पाक,Agri Practice
पाणिओ,Generic
पातवा,Variety
पाता,Generic
पात्ता,Generic
पानिओ,Generic
पानिये,Generic
पानियो,Generic
पानी,Generic
पानी।,Generic
पानो,Generic
पायी।,Generic
पाये,Generic
पारम्परिक,Generic
पारी,Generic
पाले,Generic
पास,Generic
पिंजरा,Generic
पिआवल,Generic
पिआवला,Generic
पिए,Generic
पिछड़ा,Generic
पिछला,Generic
पिछली,Generic
पियरी,Pest/Disease
पियावल,Pest/Disease
पी,Generic
पीटके,Soil Nutrient/Fertiliser
पीटी,Generic
पीये,Generic
पीला,Generic
पीलावल,Symptom
पीले,Generic
पुछे,Generic
पुछेम।,Generic
पुनिता,Generic
पुर्जियो,Generic
पुवाल,Crop
पूछ,Generic
पूछत,Generic
पूछनी,Generic
पूरबी,Variety
पूरा,Generic
पूर्ति,Generic
पे,Generic
पेट,Generic
पेड़,Generic
पेन्हे,Generic
पेहेले,Generic
पे।,Generic
पैट,Generic
पैदा,Generic
पैले,Symptom
पैसा,Generic
पैहले,Generic
पैहिले,Generic
पैहेले,Generic
पॉलीथिन,Generic
पॉलीथिनों,Chemical Name
पॉवडरवा,Generic
पोखरा,Country/Place
पोखरों,Agriculture unit
पोटरी,Generic
पोटली,Generic
पोटाश,Soil Nutrient/Fertiliser
पोटासियम,Soil Nutrient/Fertiliser
पोता,Generic
पोशक,Soil Nutrient/Fertiliser
पोशाक,Generic
पोसले,Generic
पोसी,Generic
पौदा,Generic
पौधा,Generic
पौधा,Generic
प्,Generic
प्र,Generic
प्रकार,Generic
प्रकिरिया,Agri Practice
प्रखंड,Agriculture unit
प्रजाजी,Generic
प्रणाम,Generic
प्रणाम।,Generic
प्रति,Generic
प्रतिनिधि,Generic
प्रतिशत,Numeral
प्रभावती,Generic
प्रश्न,Generic
प्रसार,Agri Practice
प्रस्न,Generic
प्राकृतिक,Generic
प्लास्टिक,Generic
फफुंदा,Pest/Disease
फफूंडा,Pest/Disease
फफूंद,Pest/Disease
फफूंदियों,Pest/Disease
फफूंदी,Pest/Disease
फसल,Crop
फ़ीट,Agriculture unit
फ़ीट।,Agriculture unit
फाजील,Generic
फाटल,Symptom
फायदा,Generic
फारिये,Generic
फिन,Generic
फिर,Generic
फीट,Agriculture unit
फीता,Generic
फुदफुदि,Generic
फुन,Generic
फुलइले।,Generic
फुलकोभी,Crop
फुलल,Generic
फुलाइके,Generic
फुलावेके,Symptom
फुले,Generic
फुस,Generic
फूल,Generic
फूलगोबी,Crop
फेक,Generic
फेटे,Generic
फेन,Generic
फैला,Generic
फैली,Generic
फॉर,Generic
फॉर्म,Generic
फोड़,Symptom
बँधले,Generic
बंधा,Generic
बंधिया,Generic
बइठ,Generic
बइठक,Generic
बइठतानी,Generic
बइठल,Generic
बइठला,Generic
बइठा,Generic
बइठि,Generic
बइठि।,Generic
बउआ,Generic
बकरिया,Generic
बकरी,Generic
बखोर,Generic
बगइचा,Agriculture unit
बगल,Generic
बगलवाला,Generic
बगीचा,Agriculture unit
बच,Generic
बचल,Generic
बचाके,Generic
बचे,Generic
बच्चा,Generic
बजे,Generic
बटवारा,Generic
बटे,Generic
बडले,Generic
बड़,Generic
बड़-हिया,Generic
बड़का,Generic
बड़ले,Generic
बड़ा,Generic
बड़ी,Generic
बड़ीया,Generic
बड़े,Generic
बड़ेला,Variety
बड़ोनिअर,Generic
बडी,Generic
बडोन्ती,Variety
बढले,Generic
बढ़,Generic
बढ़नियार,Generic
बढ़न्ती,Generic
बढ़िया,Generic
बढ़ी,Generic
बढ़ी,Generic
बढ़ेगी,Generic
बढ़ेगी।,Generic
बढ़ेला,Generic
बढ़ेले।,Generic
बढ़ेहु,Generic
बढे,Generic
बत,Generic
बतइतीं,Generic
बतइनी,Generic
बतइनी,Generic
बतइबे,Generic
बतउनी,Generic
बतलाये,Generic
बतवनी,Agri Practice
बतवनी।,Generic
बतवले,Generic
बता,Generic
बताइनि,Generic
बताइनी,Generic
बताइबे,Generic
बताइयान,Generic
बताइल,Generic
बताइला,Generic
बताई,Generic
बताई।,Generic
बताउलें,Generic
बताऊले,Generic
बताएब,Generic
बताएम,Generic
बताएम।,Generic
बतादि,Generic
बतादेम,Generic
बताय,Generic
बतायी,Generic
बतायी।,Generic
बतायेतनी,Generic
बतायेम,Generic
बतायेम,Generic
बतारा,Generic
बताव,Generic
बतावत,Generic
बतावतनी,Generic
बतावतनी।,Generic
बतावतानी,Generic
बतावतानी,Generic
बतावता।,Generic
बतावनि,Generic
बतावल,Generic
बतावा,Generic
बतावेनि,Generic
बतौनी,Generic
बत्येनि,Generic
बदलाव,Generic
बन,Country/Place
बनइले,Generic
बनता,Generic
बनता।,Generic
बनल,Generic
बनला,Generic
बनवइले,Generic
बनवला,Variety
बनवा,Generic
बनवावला,Generic
बना,Generic
बनाइले,Generic
बनाएम,Generic
बनाएला,Generic
बनाओ,Generic
बनाके,Generic
बनाये,Generic
बनाव,Generic
बनावतनि।,Generic
बनावतनी,Generic
बनावतानी।,Generic
बनावल,Generic
बनावला,Generic
बनावे,Generic
बनिया,Generic
बनी,Generic
बनीनं,Generic
बनी।,Generic
बनु,Generic
बने,Generic
बनेम,Generic
बनेला,Generic
बनेला।,Generic
बयबस्था,Generic
बया,Generic
बयार,Generic
बरइटोला,Generic
बरका,Country/Place
बरगजवा,Variety
बरतन,Generic
बरतेक,Generic
बरसाल,Country/Place
बरसी,Generic
बराबर,Generic
बराबरे,Generic
बरी,Generic
बरोली,Country/Place
बरौली,Country/Place
बर्तनओ,Generic
बर्या,Generic
बलबुता,Generic
बलेट,Generic
बलेटो,Chemical Name
बल्कि,Generic
बवावला,Generic
बविस्टीन,Chemical Name
बविस्टीनवा,Generic
बहादुर,Generic
बहुत,Generic
बहुतअच्छा,Generic
बहुते,Generic
बहुमूल्य,Generic
बहोत,Generic
बा,Generic
बाँध,Agriculture unit
बाँधतानि,Generic
बाँसवा,Variety
बाँसो,Crop
बांच,Generic
बांड,Agriculture unit
बांदके,Generic
बांध,Agri Practice
बांधल,Generic
बांधे,Agri Practice
बांस,Crop
बांसे,Generic
बाइस,Numeral
बाकि,Generic
बाकिये,Generic
बाकिर,Generic
बाकी,Generic
बाज़ार,Generic
बाजार,Generic
बाट,Generic
बाटल,Agriculture unit
बाटलबा,Generic
बाटे,Generic
बाटे।,Generic
बाड़ा,Generic
बाड़ीन,Agriculture unit
बाड़ू,Agriculture unit
बाडू,Generic
बात,Generic
बातचीत,Generic
बाते,Generic
बाद,Generic
बानी,Generic
बानीसन,Generic
बानी।,Generic
बानु,Generic
बानू,Generic
बानू।,Generic
बाबू,Generic
बाया,Generic
बाये,Generic
बायो,Generic
बार,Generic
बारन,Country/Place
बारह,Numeral
बारिस,Generic
बारी,Agriculture unit
बारीश,Generic
बारु,Generic
बारे,Generic
बाल्टियों,Generic
बाल्टी,Generic
बाल्टीयो,Generic
बावा,Generic
बाविस्टिन,Chemical Name
बावे,Generic
बाहर,Generic
बा।,Generic
बिकाश,Generic
बिक्रय,Generic
बिग,Agriculture unit
बिचार,Generic
बिछ,Generic
बिछल,Generic
बिछावल,Generic
बिछावे,Agri Practice
बिजडा,Generic
बिजवा,Variety
बिट,Generic
बिटंग,Pest/Disease
बिद्यान्ति,Generic
बिधि,Agri Practice
बिन,Generic
बिनती,Generic
बिनल,Variety
बिना,Generic
बियवा,Crop
बिया,Generic
बियाह,Generic
बिया।,Generic
बियो,Generic
बियोग,Generic
बियोवा,Generic
बिलकुल,Generic
बिशेष,Generic
बिष्नु,Generic
बिस,Numeral
बिसय,Generic
बी,Generic
बीआरपी,Generic
बीओडी,Generic
बीज,Generic
बीजवा,Generic
बीजा,Generic
बीजामृत,Soil Nutrient/Fertiliser
बीजामृत,Agri Practice
बीजु,Generic
बीजो,Generic
बीज,Generic
बीटिंग,Agri Practice
बीड़ा,Generic
बीपीएन,Variety
बीमार,Generic
बीमारी,Pest/Disease
बीया,Generic
बीवा,Generic
बीस,Numeral
बीसी,Generic
बुककीपर,Generic
बुझात,Generic
बुझेम,Generic
बे,Generic
बेगम,Generic
बेचल,Generic
बेटला,Generic
बेटी,Generic
बेठियन,Generic
बेड,Agriculture unit
बेडवा,Variety
बेडवो,Generic
बेदावती,Generic
बेया,Generic
बेस,Generic
बेसन,Generic
बेसने,Generic
बेसनो,Generic
बेसी,Generic
बैंक,Generic
बैगन,Crop
बैज्ञानिक,Generic
बैठ,Generic
बैठक,Generic
बैठन,Generic
बैठम,Generic
बैठल,Generic
बैठलबानी,Agri Practice
बैठिये।,Generic
बैठी,Generic
बैल,Generic
बैलओ,Generic
बैलो,Generic
बैसओ,Generic
बो,Generic
बोअतानी,Generic
बोअले,Generic
बोआत,Generic
बोई,Agri Practice
बोई,Agri Practice
बोएम,Generic
बोझा,Generic
बोरवा,Soil Nutrient/Fertiliser
बोरा,Generic
बोरिंग,Generic
बोल,Generic
बोलइले,Generic
बोलईतनी,Generic
बोलत,Generic
बोलतनि।,Generic
बोलवनि,Agri Practice
बोलवले,Generic
बोलावल,Generic
बोली,Generic
बोले,Generic
बोवल,Generic
ब्यबस्था,Generic
ब्लीचिंग,Agri Practice
ब्लॉक,Agriculture unit
भ,Generic
भंग,Crop
भइ,Generic
भइया,Generic
भइया।,Generic
भइल,Generic
भइला,Generic
भईया,Generic
भडकावतनि,Generic
भड़का,Generic
भय,Generic
भर,Generic
भरक,Generic
भरका,Generic
भरा,Generic
भले,Generic
भवन,Generic
भाग,Agriculture unit
भागी,Generic
भिओ,Generic
भिजलका,Pest/Disease
भिजावले,Agri Practice
भितरे,Generic
भी,Generic
भीआईपी,Generic
भीआरपी,Generic
भीजल,Generic
भीड़,Generic
भीतरे,Generic
भी।,Generic
भूमिका,Generic
भूसा,Generic
भेजल,Generic
भेटा,Generic
भेटागइल,Generic
भेड़,Generic
भै,Generic
भैंस,Generic
भैया,Generic
भैलनी,Generic
भैश,Generic
भैसो,Generic
भोजन,Generic
भोजनो,Generic
म,Generic
मंगल,Generic
मकई,Crop
मकसद,Generic
मकुड़ा,Pest/Disease
मकोड़,Pest/Disease
मकोड़ा,Pest/Disease
मकोड़ी,Pest/Disease
मकोड़ो,Pest/Disease
मजदुर,Generic
मजबूत,Generic
मज़बूरी,Generic
मटिया,Generic
मट्टिया,Generic
मत,Generic
मतलब,Generic
मदद,Generic
मन,Agriculture unit
मनहूस,Generic
मना,Generic
मनी,Generic
मने,Generic
ममता,Generic
मर,Generic
मरवावतनी,Variety
मर्चा,Crop
मल,Soil Nutrient/Fertiliser
मसाला,Generic
मस्तपूर्ण,Generic
महत्वपूर्ण,Generic
महिलाये,Generic
मांगले,Generic
माई,Generic
माजमा,Generic
माटियो,Soil Nutrient/Fertiliser
माटी,Soil Nutrient/Fertiliser
माटीये,Generic
मात्रा,Generic
माध्यम,Generic
मान,Generic
माना,Generic
माने,Generic
माप,Generic
मामला,Generic
मालिक,Generic
मालुम,Generic
मालुमे,Generic
मिट्टियो,Soil Nutrient/Fertiliser
मिट्टी,Generic
मिठवा,Generic
मिठास,Generic
मितल्ला,Generic
मिनट,Generic
मिया,Generic
मिर्ज़ापुर,Country/Place
मिल,Agriculture unit
मिलत,Generic
मिलता,Generic
मिलता।,Generic
मिलबे,Generic
मिलल,Generic
मिलले,Generic
मिलले।,Generic
मिललै,Generic
मिलवला,Generic
मिलवा,Generic
मिलवावइतानी।,Generic
मिला,Generic
मिलाइ,Agri Practice
मिलाइला,Generic
मिलाई,Agri Practice
मिलाके,Generic
मिलाता।,Generic
मिलादेल,Generic
मिलान,Country/Place
मिलाने,Agri Practice
मिलाये,Generic
मिलाव,Agri Practice
मिलावइ,Generic
मिलावत,Agri Practice
मिलावतनी,Generic
मिलावतनी,Generic
मिलावतानि,Generic
मिलावल,Agri Practice
मिलावला,Generic
मिलावा,Generic
मिलावे,Generic
मिलावेके,Generic
मिलाहु,Generic
मिली,Generic
मिली,Generic
मिले,Generic
मिलेगा,Generic
मिलेनी।,Generic
मिलेला,Generic
मिलेला।,Generic
मिलैला,Generic
मिलैले,Generic
मिलो,Crop
मिलौनि,Generic
मिलौनी,Generic
मिलौला,Generic
मिलौलासे,Generic
मिलौले,Generic
मिल्ला,Generic
मिळवला,Generic
मिस्ले,Generic
मीटिंग,Generic
मीठा,Generic
मीठावा,Generic
मीठा।,Generic
मीठे,Generic
मीठो,Generic
मीलत,Generic
मुँह,Generic
मुअकदार,Generic
मुक्त,Generic
मुख्य,Generic
मुटरी,Crop
मुठी,Agriculture unit
मुठो,Agriculture unit
मुठ्ठी,Agriculture unit
मुढ़ी,Generic
मुद्दा,Generic
मुर्गा,Generic
मुर्गा-मुर्गी,Generic
मुर्गियों,Generic
मुर्गी,Generic
मुर्गीओ,Generic
मुवता,Generic
मुवाड़िया,Variety
मुवाड़ी,Generic
मुहवा,Crop
मुहे,Generic
मूट,Generic
मूत,Generic
मूत्र,Generic
मूल,Generic
मूल्यांकन,Generic
मे,Generic
में,Generic
में।,Generic
मेटिंग,Generic
मेड़,Generic
मेढ़,Agri Practice
मेम्बर,Generic
मैं,Generic
मोट,Generic
मोटरी,Crop
यख़नी,Generic
यह,Generic
यहमैं,Generic
यहां,Generic
यही,Generic
यहे,Generic
या,Generic
यादव।,Generic
यानि,Generic
यानी,Generic
यानेकी,Generic
यूरिया,Soil Nutrient/Fertiliser
ये,Generic
येइ,Generic
येइसन,Generic
येजा,Generic
येतो,Generic
येमाने,Country/Place
येमें,Generic
येमैं,Generic
येसे,Generic
येही,Generic
येहीला,Generic
येहे,Generic
येहो,Generic
यै,Generic
यो,Generic
रउ,Generic
रउअन,Generic
रउआ,Generic
रउआ,Generic
रउए,Generic
रउओ,Generic
रउरा,Generic
रउवा,Generic
रउवान,Generic
रउवाले,Generic
रउवो,Generic
रख,Generic
रखतनि,Generic
रखतनि।,Generic
रखतानी,Generic
रखनी,Pest/Disease
रखब,Generic
रखब।,Generic
रखल,Generic
रखला,Generic
रखले,Generic
रखा,Generic
रखाई,Agri Practice
रखाव,Agri Practice
रखी,Generic
रखे,Generic
रखेके,Generic
रखेके।,Generic
रखेम,Soil Nutrient/Fertiliser
रखेम,Generic
रखेला,Generic
रखेला।,Generic
रन,Generic
रनि,Variety
रनिह,Generic
रनी,Generic
रम्भा,Generic
रलख,Generic
रली,Generic
रलीआ,Generic
रसरि,Generic
रसायनिक,Generic
रस्सी,Generic
रह,Generic
रहता,Generic
रहत,Generic
रहनिहा,Generic
रहनिहा।,Generic
रहनी,Generic
रहनी,Generic
रहल,Generic
रहलक,Generic
रहला,Generic
रहलाक,Country/Place
रहलाक़,Generic
रहली,Generic
रहलेन,Generic
रहल,Generic
रहित,Generic
रहित,Generic
रहिया,Generic
रहिल,Generic
रही,Generic
रहीं,Generic
रहीये,Generic
रही।,Generic
रहे,Generic
रहेके,Generic
रहेनी,Generic
रहेनी।,Generic
रहेम।,Generic
रहेला,Generic
रहेलानु,Generic
रहेला।,Generic
रहे,Generic
रा,Generic
राउर,Crop
राउरे,Variety
राक्ला,Generic
राखल,Soil Nutrient/Fertiliser
राखिले,Generic
राखे,Soil Nutrient/Fertiliser
रासायनिक,Generic
राह,Generic
राहा,Generic
राहि,Generic
रिपोर्ट,Generic
री,Generic
रीरवा,Generic
रुकी,Generic
रुकेब,Generic
रुपनछाप,Variety
रुपया,Generic
रुपये,Generic
रुपिया,Generic
रूपया,Generic
रूपीया,Generic
रूबी,Variety
रेख,Generic
रैनि,Variety
रैली,Generic
रोकी,Generic
रोग,Pest/Disease
रोगमुक्त,Generic
रोगो,Pest/Disease
रोज,Generic
रोप,Agri Practice
रोपतनी,Agri Practice
रोपतनी,Agri Practice
रोपनिये,Agriculture unit
रोपनी,Agri Practice
रोपब,Generic
रोपब,Generic
रोपल,Chemical Name
रोपले,Generic
रोपा,Agri Practice
रोपाई,Agri Practice
रोपाई।,Agri Practice
रोपाता,Agri Practice
रोपी,Generic
रोपे,Agri Practice
रोपेके,Generic
रोपे,Agri Practice
रौ,Generic
रौउआ,Generic
रौल्ला,Generic
रौवे,Agri Practice
लइ,Generic
लइका,Generic
लउका,Crop
लकड़ी,Generic
लक्षमी,Generic
लक्ष्मी,Generic
लक्ष्मीपुरमपुरा,Country/Place
लग,Generic
लगता,Generic
लगता,Generic
लगयले,Generic
लगल,Generic
लगवला,Generic
लगवले,Generic
लगा,Generic
लगाई,Agri Practice
लगाईं,Agri Practice
लगाए,Agri Practice
लगाएम।,Generic
लगाके,Generic
लगाने,Agri Practice
लगाये,Agri Practice
लगायेनि,Generic
लगायेम,Generic
लगावतनि,Agri Practice
लगावल,Agri Practice
लगावल।,Agri Practice
लगावे,Agri Practice
लगी,Generic
लगी।,Generic
लगे,Generic
लगैया,Pest/Disease
लजाई,Generic
लड़का,Generic
लड़की,Generic
लड़े,Generic
लम्काई,Pest/Disease
लम्बा,Generic
लम्बाइयों,Generic
लम्बाई,Generic
लयेरएके,Generic
ललिता,Generic
ला,Generic
लाइ,Generic
लाइची,Crop
लाइन,Generic
लाई,Generic
लाख,Numeral
लाग,Generic
लागत,Generic
लागता,Generic
लागता।,Generic
लागल,Generic
लागल।,Generic
लागि,Generic
लागिये,Generic
लागिल,Generic
लागिला,Generic
लागि।,Generic
लागी,Generic
लागीबो,Generic
लागी।,Generic
लागे,Generic
लागेल,Generic
लागेला,Generic
लागेला।,Generic
लागेले,Generic
लाभ,Generic
लाभों,Generic
लालमतिये,Variety
लालसरैया,Variety
लाव,Generic
लावो,Generic
ला,Generic
लिए,Generic
लिखाइल,Generic
लिखे,Generic
लिपे,Generic
लिहल,Generic
लिहि,Generic
लि।,Generic
ली,Generic
लीटर,Agriculture unit
लीटर।,Agriculture unit
लीप,Generic
लीपले,Generic
लीपा,Generic
ली।,Generic
ले,Generic
ले-ले,Generic
लेआइल,Generic
लेकर,Generic
लेकिन,Generic
लेके,Generic
लेके।,Generic
लेखा,Generic
लेजा,Generic
लेट,Generic
लेतनी,Generic
लेतनी।,Generic
लेनी,Generic
लेब,Crop
लेबर,Generic
लेम,Soil Nutrient/Fertiliser
लेम,Generic
लेयर,Generic
लेयागाईनि,Generic
लेले,Generic
लेलेह,Generic
लेवे,Generic
लेवेला,Chemical Name
लेवे,Generic
लेहनि,Generic
लेहनी,Generic
ले,Generic
लै,Generic
लैननि,Generic
लैसन,Crop
लॉगिन,Generic
लो,Generic
लोग,Generic
लोगआपन,Generic
लोगन,Generic
लोगनि,Generic
लोगाहोईतर,Generic
लोगिन,Generic
लोगिन,Generic
लोगी,Generic
लोगीन,Generic
लोगुना,Generic
लोगो,Generic
लोग,Generic
लोटा,Generic
लोन,Generic
लौटा,Generic
लौटाइबो,Generic
लौड़ा,Variety
ल्याके,Generic
वजह,Generic
वजा,Generic
वना,Generic
वरा,Generic
वर्ग,Generic
वर्ध्नन,Generic
वर्मी,Soil Nutrient/Fertiliser
वर्मीकम्पोस्ट,Soil Nutrient/Fertiliser
वल,Generic
वहा,Generic
वही,Generic
वाणी,Generic
वाना,Generic
वापस,Generic
वापसी,Generic
वाला,Generic
वाली,Generic
वि,Generic
विकाश,Generic
विक्रय,Generic
विधि,Generic
विसनपूरा,Country/Place
वीआईपी,Generic
वीडियो,Generic
वीव,Generic
वैधानिक,Generic
वो,Generic
व्यक्ति,Generic
शक्ति,Generic
शक्तियों,Generic
शब्जी,Generic
शादा,Generic
शाम,Generic
शिक्षा,Generic
शिप्रा,Variety
शिव,Generic
शिवकली,Pest/Disease
शुरु,Generic
शुरू,Generic
श्री,Generic
स,Generic
संगठन,Generic
संगठिक,Generic
संघे,Generic
संजीव,Generic
संदेशा,Generic
संदेशो,Generic
संदेसा,Generic
संदेसो,Generic
सई,Crop
सकत,Generic
सकतन,Generic
सकतनी,Generic
सकतनी।,Generic
सकतरी,Generic
सकता,Generic
सकता।,Generic
सकल,Generic
सकले,Generic
सका,Generic
सकीले,Generic
सकी,Generic
सके,Generic
सकेला,Generic
सकेला।,Generic
सकेलि।,Generic
सकेली,Generic
सके।,Generic
सचिव,Generic
सड़,Symptom
सड़बे,Generic
सड़ल,Symptom
सड़ी,Symptom
सताइश,Generic
सदर्स,Generic
सदस्य,Generic
सन,Generic
सनम,Generic
सन्घे,Generic
सन्देश,Generic
सन्देशो,Generic
सन्देश,Generic
सन।,Generic
सफाई,Agri Practice
सब,Generic
सबकर,Generic
सबके,Generic
सबकोई,Generic
सबदिना,Generic
सबधाणि,Generic
सबधाणिओ,Generic
सबधाणी,Variety
सबलोग,Generic
सबिता,Generic
सब्जी,Generic
सभा,Generic
सभी,Generic
सभे,Generic
सम,Generic
समजलि,Generic
समझ,Generic
समझइनि,Generic
समझइलस,Generic
समझइले,Generic
समझम,Generic
समझली,Generic
समझा,Generic
समझाई,Generic
समझावतनि।,Generic
समझावे,Generic
समझी,Generic
समझौनी,Generic
समनवा,Generic
समय,Generic
समये,Generic
समस्या,Generic
समाचार,Generic
समाज,Generic
समान,Generic
समानवा,Generic
समुदायिक,Generic
समुह,Generic
समूह,Generic
समूहों,Generic
समूह,Generic
सम्पति,Generic
सम्पर्क,Generic
सम्पूर्ण,Generic
सम्बन्ध,Generic
सम्हाल,Generic
सय,Numeral
सयम,Generic
सर,Generic
सरस्वती,Generic
सलामत,Generic
सलीमा,Generic
सवाल,Generic
सहता,Generic
सहमत,Generic
सहायता,Generic
सहिये,Generic
सही,Generic
सहेता,Generic
सा,Generic
साइड,Generic
साईये,Generic
साठ,Numeral
सात,Numeral
सातसो,Numeral
साथे,Generic
साथै,Generic
सादा,Generic
साधनकर्मी,Generic
साधारण,Generic
सान,Generic
सानत,Generic
साने,Generic
साफ,Generic
साफ़,Generic
साबधानी,Generic
साबधानीओ,Generic
सामग्री,Generic
सामजिक,Generic
सामजिको,Generic
सामाचार,Generic
सामाजिक,Generic
सामान,Generic
सामानो,Generic
सामान्य,Generic
साल,Generic
सावधानिको,Generic
सावधानियों,Agri Practice
साहेब,Generic
सिख,Generic
सिखइनी,Generic
सिखबे,Generic
सिखल,Generic
सिखला,Generic
सिखवाल,Generic
सिखाई,Generic
सिखावतानी,Generic
सिखावनि,Generic
सिखावल,Crop
सिखावे,Generic
सिखावेनि,Generic
सिखेम,Generic
सिखौनि,Generic
सिख्लेम,Generic
सिचाई,Agri Practice
सिमा,Generic
सिरिसिया,Generic
सीआइएफ,Generic
सीआईएफ,Generic
सीएलएफ,Generic
सीखा,Generic
सीखीए,Generic
सीखे,Generic
सीट,Generic
सीतल,Generic
सीतलजीत,Variety
सुई,Generic
सुकचित,Generic
सुख,Generic
सुखी,Symptom
सुछीत,Generic
सुतल,Generic
सुता,Generic
सुतियो,Generic
सुधार,Generic
सुन,Generic
सुनत,Pest/Disease
सुननि,Generic
सुननी,Crop
सुनले,Generic
सुनहि,Generic
सुना,Generic
सुनिह,Generic
सुनी,Generic
सुनेनी,Generic
सुन्नी,Crop
सुबह,Generic
सुबह-शाम,Generic
सुभो,Generic
सुरक्षित,Generic
सुरछित,Generic
सुरु,Generic
सुसुम,Generic
सुस्म,Generic
सूखे,Symptom
सूढ़ीअउरी,Crop
सूती,Crop
सूत्रा,Generic
सूरज,Generic
से,Generic
सेआवातानी,Generic
से।,Generic
सो,Numeral
सोएम,Generic
सोचत,Generic
सोचतानि,Generic
सोचनिह,Generic
सोचनी,Generic
सोचल,Generic
सोधन,Agri Practice
सोयम,Generic
सोहनी,Variety
सौ,Numeral
सौ।,Numeral
स्यी,Crop
स्वयं,Generic
स्वस्त,Generic
स्वस्थ,Generic
स्वास्थ,Generic
स।,Generic
ह,Generic
हइ,Generic
हइये,Generic
हइ।,Generic
हई,Generic
हई।,Generic
हए,Generic
हजार,Numeral
हट,Country/Place
हटा,Generic
हटाए,Generic
हटाके,Generic
हटाव,Agri Practice
हटावल,Agri Practice
हटावे,Generic
हनसन,Generic
