term,category
టైడోమార్స్,Chemical Name
టొమాటను,Crop
టొమాటోలో,Crop
టోల్,Generic
టోల్ఫ్రీ,Generic
ట్రాక్టర్,Generic
ట్రాలీ,Generic
ట్రికోడెర్మా,Generic
ట్రిప్లాక్సిస్ట్రోబిన్,Chemical Name
ట్రిప్లేక్సిస్ట్రోబిన్,Chemical Name
ట్రీకోడెర్మా,Chemical Name
ట్రే,Generic
ట్రేడ్,Generic
ట్రేలను,Agriculture unit
ట్రేలో,Agriculture unit
ట్రైఎజోపాస్,Chemical Name
ట్రైకోడెర్మా,Chemical Name
ట్రైకోడెర్మాతో,Chemical Name
ట్రైకోడెర్మాని,Generic
ట్రైకోడెర్మావిరిడి,Chemical Name
ట్రైకోడెర్మాహార్జియానా,Chemical Name
ట్రైకోప్రైమ్,Chemical Name
డబల్,Generic
డబ్బై,Generic
డబ్ల్యూజీ,Chemical Name
డభైరెండు,Numeral
డస్ట్,Generic
డస్ట్-ప్రూఫ్,Generic
డి,Generic
డిగ్గర్,Generic
డిమాండ్,Generic
డీకంపోసర్,Generic
డీకోఫాల్,Chemical Name
డీలర్స్,Generic
డెమటాన్,Chemical Name
డైఫిన్తుల్యరాన్,Chemical Name
డైమితోయిట్,Chemical Name
డైమిథోమెట్,Chemical Name
డైమెథోయేట్,Chemical Name
డ్రమ్ము,Generic
డ్రమ్ముకుండే,Generic
డ్రమ్ముతో,Generic
డ్రమ్ముల,Generic
డ్రమ్ములు,Generic
డ్రమ్ములో,Generic
డ్రయర్ల,Generic
డ్రిప్,Agri Practice
డ్రిప్పద్ధతిలో,Agri Practice
డ్రిప్పర్ల,Agri Practice
డ్రిప్పర్లు,Agri Practice
డ్రై,Generic
డ్రైయర్,Agriculture unit
తక్కించుకోవడం,Generic
తక్కువ,Generic
తక్కువగా,Generic
తక్కువమొత్తంలో,Generic
తగరపు,Generic
తగలకుండా,Generic
తగినంత,Generic
తగు,Generic
తగుపాళ్ళలో,Generic
తగులబెట్టాలి,Agri Practice
తగ్గటమే,Generic
తగ్గడం,Generic
తగ్గించవచ్చు,Generic
తగ్గించవచ్చు,Generic
వాతావరణ,Generic
తగ్గించవచ్చును,Generic
తగ్గించాలి,Generic
తగ్గించి,Generic
తగ్గించుకోవచ్చు,Generic
తగ్గిపోతాయి,Generic
తగ్గిపోతుంది,Generic
తగ్గు,Generic
తగ్గుతాయి,Generic
తగ్గుతుంది,Generic
తట్టుకునే,Generic
తట్టుకునేలా,Generic
తట్టుకొని,Generic
తట్టుకొనే,Generic
తడపాలి,Agri Practice
తడి,Generic
తడిగా,Generic
తడిచి,Generic
తడిని,Generic
తడుపుకోవాలి,Agri Practice
తడుల,Generic
తడులను,Generic
తడులు,Generic
తడుల్ని,Generic
తదుపరి,Generic
తదులివ్వడం,Agri Practice
తద్రారా,Generic
తప్పకుండ,Generic
తప్పని,Generic
తప్పనిసరి,Generic
తప్పనిసరిగా,Generic
తప్పుడు,Generic
తమ,Generic
తయారు,Generic
తయారౌతాయి,Generic
తయోమేథక్సిన్,Chemical Name
తరం,Generic
తరచూ,Generic
తరవాత,Generic
తరువాత,Generic
తరువాత,Generic
మధ్యస్థ,Generic
తరువాతనే,Generic
తర్వాత,Generic
తలను,Agri Practice
తలలను,Generic
తలలు,Generic
తల్లి,Generic
తవ్వదలుచుకున్నప్పుడు,Generic
తవ్వుకునే,Agri Practice
తవ్వుకోదలచిన,Generic
తవ్వుకోవచ్చును,Agri Practice
తవ్వుకోవడం,Agri Practice
తాకకుండా,Generic
తాకరాదు,Crop
తామర,Crop
తామరపురుగుల,Pest/Disease
తార్పలీన్,Generic
తార్పాలీన్,Generic
తాలీతన్నేల్,Generic
తాలూకాయలు,Crop
తింటాయి,Generic
తింటుంది,Generic
తినకుండా,Generic
తినడం,Generic
తిని,Generic
తినివేయడం,Agri Practice
తినివేస్తాయి,Generic
తినే,Generic
తినేస్తాయి,Generic
తిన్న,Generic
తిప్పుతూ,Generic
తిప్పే,Agri Practice
తిరిగే,Generic
తీగ,Generic
తీగలాగ,Generic
తీతకు,Generic
తీయవచ్చు,Generic
తీయాలి,Generic
తీవ్రమైనప్పుడు,Generic
తీసాక,Generic
తీసి,Generic
తీసిన,Generic
తీసివేయాలి,Generic
తీసుకుని,Generic
తీసుకున్నట్లైతే,Generic
తీసుకుపోయే,Generic
తీసుకెళ్తుంది,Generic
తీసుకొనవచ్చును,Generic
తీసుకొని,Generic
తీసుకోకపోవడం,Generic
తీసుకోవలసిన,Generic
తీసుకోవాలి,Generic
తీసుకోవాలి,Generic
పొగమంచు,Generic
తీస్తాయి,Generic
తీస్తుంది,Generic
తున్నది,Generic
తుప్పు,Generic
తురెంజెన్సిస్,Variety
తులుచు,Agri Practice
తెగులను,Symptom
తెగులు,Symptom
తెగులును,Symptom
తెగుళ్ల,Symptom
తెగుళ్లను,Symptom
తెగుళ్లు,Symptom
తెగుళ్ళకి,Symptom
తెగుళ్ళని,Generic
తెగుళ్ళు,Symptom
తెగువ,Generic
తెచ్చుకోవాలి,Generic
తెరలు,Generic
తెలిస,Generic
తెలిసిపోతుంది,Generic
తెలుపు,Generic
తెలుసు,Generic
తెలుసుకుంటాం,Generic
తెలుసుకుంటాము,Generic
తెలుసుకుందాం,Generic
తెలుసుకుని,Generic
తెలుసుకొని,Generic
తెలుసుకోని,Generic
తెలుసుకోవచ్చు,Generic
తెలుసుకోవడం,Generic
తెలుసుకోవడము,Generic
తెలుసుకోవడానికి,Generic
తెలుసుకోవాలి,Generic
తెలుస్తాయి,Generic
తెలుస్తుంది,Generic
తెల్ల,Generic
తెల్లటి,Symptom
తెల్లదోమ,Pest/Disease
తెల్లని,Generic
తేజ,Generic
తేమ,Generic
తేమతో,Generic
తేమని,Generic
తేమను,Generic
తేలిక,Generic
తేలుస్తాయి,Generic
తొంభై,Numeral
తొక్క,Generic
తొక్కేటప్పుడు,Agri Practice
తొడిమలు,Generic
తొడిమిల,Generic
తొమ్మిది,Numeral
తొలగించాలి,Generic
తొలత,Generic
తొలి,Numeral
తొలిగించాలి,Generic
తొలుచુ,Agri Practice
తో,Generic
తోటలు,Agriculture unit
తోటల్లో,Generic
తోముమ్మిడి,Crop
తౌడు,Generic
త్రవ్వడం,Agri Practice
త్రవ్వడానికి,Agri Practice
త్రవ్వి,Agri Practice
త్రవ్విన,Generic
త్రవ్వుకునే,Agri Practice
త్రవ్వుకోవాల్సి,Generic
త్రవ్వే,Generic
త్రుంచడం,Agri Practice
త్రుంచుకోవడం,Agri Practice
త్రుంచుకోవాలి,Generic
థయోడికార్ప్,Generic
థయోపీనట్,Chemical Name
థైమిథోయేత్,Chemical Name
థైరం,Chemical Name
థైరామ్,Chemical Name
దగ్గర,Generic
దగ్గర్లోని,Generic
దట్లవెమ్మడి,Generic
దఫదఫాలుగా,Generic
దఫాగా,Generic
దఫాలుగా,Generic
దశ,Generic
దశకి,Generic
దశపర్ణి,Crop
దశల,Generic
దశలను,Generic
దశలలో,Generic
దశలలోను,Generic
దశలు,Generic
దశలో,Generic
దశలోనే,Generic
దా,Generic
దాగి,Generic
దాడి,Pest/Disease
దాని,Generic
దానికంటే,Generic
దానికనుగుణంగా,Generic
దానికి,Generic
దారి,Generic
దించడము,Agri Practice
దిగుబడి,Generic
దిగుబడితో,Generic
దిగుబడిని,Generic
దిగుబడులకు,Generic
దిగుబడులు,Generic
దిగుబడులే,Generic
దీని,Generic
దీనికి,Generic
దీనికుండే,Generic
దీనితో,Generic
దీనిని,Generic
దీనివలన,Generic
దీర్ఘ,Generic
దుంప,Crop
దుంపకులు,Crop
దుంపకుళ్ళుని,Generic
దుంపను,Crop
దుంపల,Crop
దుంపలకు,Crop
దుంపలని,Crop
దుంపలను,Crop
దుంపలనుండి,Generic
దుంపలపై,Crop
దుంపలు,Crop
దుంపల్లోకి,Generic
దుక్కి,Pest/Disease
దుక్కిలో,Generic
దుక్కులు,Generic
దుగ్గిరాల,Country/Place
దున్నాలి,Crop
దున్ని,Crop
దున్నుకోవడం,Agri Practice
దున్నుకోవాలి,Generic
దుబ్ల्यూపీ,Chemical Name
దుమ్ము,Generic
దూరం,Generic
దూరంతో,Agri Practice
దూరంలో,Generic
దృఢం,Generic
దృఢపరుచుకోవచ్చు,Generic
దెగ్గర,Generic
దెగ్గరలోని,Generic
దెగ్గరే,Pest/Disease
దెబ్బ,Generic
దేశీ,Generic
దేశీయ,Generic
దోమ,Pest/Disease
దోహద,Generic
దోహదపడతాయి,Generic
ద్రవ,Generic
ద్రవ్య,Generic
ద్రావణం,Generic
ద్రావణంతో,Generic
ద్రావణంను,Generic
ద్రావణాన్ని,Generic
ద్రువీకరించబడిన,Generic
ద్వారా,Generic
ధర,Generic
ధరల,Generic
ధరల్ని,Generic
ధాతువు,Soil Nutrient/Fertiliser
ధూళి,Generic
ధృడంగా,Generic
ధృడపడటానికి,Generic
ధృవీకరించబడింది,Generic
నంబర్,Numeral
నట్రిజనూ,Soil Nutrient/Fertiliser
నడిచే,Generic
నడిపే,Generic
నడుస్తుంది,Generic
నత్రజని,Soil Nutrient/Fertiliser
నత్రజని,Soil Nutrient/Fertiliser
భాస్వరం,Soil Nutrient/Fertiliser
నత్రజని,Soil Nutrient/Fertiliser
భాస్వరం,Soil Nutrient/Fertiliser
పోటాష్,Soil Nutrient/Fertiliser
నత్రజనిని,Soil Nutrient/Fertiliser
నమూనా,Generic
నమూనాని,Generic
నమూనాను,Generic
నమూనాన్ని,Generic
నమూనాలను,Generic
నరుని,Generic
నర్సరీ,Agriculture unit
నర్సరీలో,Agriculture unit
నలభై,Numeral
నల్ల,Generic
నల్లగా,Generic
నల్లటి,Generic
నల్లబడి,Crop
నల్లి,Generic
నల్లె,Generic
నవంబర్,Month Name
నశింపచేయబడతాయి,Generic
నష్టం,Generic
నష్టపరచిన,Generic
నష్టపోకుండా,Generic
నష్టపోతోంది,Generic
నష్టము,Generic
నష్ఠములేకుండా,Generic
నాటటానికి,Agri Practice
నాటడానికి,Agri Practice
నాటవలసి,Agri Practice
నాటిన,Agri Practice
నాటినప్పుడు,Agri Practice
నాటుకునే,Agri Practice
నాటుకున్నట్లయితే,Agri Practice
నాటుకొనుటకు,Agri Practice
నాటుకొనే,Agri Practice
నాటుకోకపోవడము,Agri Practice
నాటుకోవడానికి,Agri Practice
నాటుకోవాలి,Agri Practice
నాటుకోవాల్సి,Agri Practice
నాటుటకు,Agri Practice
నాటే,Agri Practice
నాటేముందు,Generic
నాణ్యంగా,Generic
నాణ్యత,Generic
నాణ్యతను,Generic
నాణ్యతలో,Generic
నాణ్యతా,Generic
నాణ్యమైన,Generic
నాననివ్వాలి,Generic
నానబెట్టుకోవాలి,Agri Practice
నాఫ్తాలీన్,Chemical Name
నారు,Generic
నారుకి,Generic
నారుకునే,Generic
నారుకుళ్లు,Generic
నారుతో,Generic
నారుని,Generic
నారును,Generic
నారుపై,Generic
నారుమడి,Generic
నారుమడికి,Pest/Disease
నారుమడిని,Generic
నారుమడులను,Generic
నాలుగు,Numeral
నాశనం,Generic
నాసకాలతో,Generic
నాసికం,Generic
నాసికాలతో,Generic
నాసికాలుగా,Generic
నాసినులు,Generic
ని,Generic
నిండా,Generic
నిండినా,Generic
నింపడానికి,Generic
నింపుకొని,Generic
నింపుకోవచ్చును,Generic
నింపుకోవాలి,Generic
ఒక,Generic
నింపే,Generic
నికర,Generic
నిక్కబొడుచుకొని,Generic
నిటారుగా,Generic
నిమినిషాలలోనే,Generic
నిమిషాల,Generic
నిమిషాలలో,Generic
నిమిషాలు,Generic
నిముషాల,Numeral
నియంత్రణ,Agri Practice
నియంత్రించవచ్చు,Generic
నియంత్రిస్తుంది,Generic
నియంత్రిస్తూ,Generic
నియోజన్,Agri Practice
నిరంతర,Generic
నిరోధక,Generic
నిరోధించబడతాయి,Generic
నిరోధించబడి,Generic
నిర్ణయంచేందుకు,Generic
నిర్ధారించటానికి,Generic
నిర్మూలించబడతాయి,Generic
నిర్మూలించాలి,Generic
నిర్వహణ,Agri Practice
నిలదొక్కుకుంతాయి,Generic
నిలదొక్కుకుని,Generic
నిలదొక్కుకునేదశలో,Generic
నిలదొక్కుకొని,Generic
నిలబడి,Generic
నిలవ,Generic
నిలిచిపోయి,Generic
నిలిపుకొనే,Generic
నిలువ,Generic
నిలువుగా,Generic
నిల్వ,Agri Practice
నిల్వచేయటం,Agri Practice
నిల్వచేయడానికి,Agri Practice
నిల్వచేసిన,Generic
నిల్వదశలో,Generic
నిల్వవున్న,Generic
నివారణ,Agri Practice
నివారణకి,Generic
నివారణకు,Generic
నివారించడము,Agri Practice
నివారించడానికి,Agri Practice
నివారించదలచిన,Generic
నివారించబడుతుంది,Generic
నివారించవచ్చు,Generic
నివారించవచ్చును,Generic
నివారించాలో,Generic
నివారించుకోవచ్చు,Generic
నివారించుకోవాలి,Generic
నివారిస్తుంది,Generic
కాయలను,Generic
నిస్సారమై,Generic
నీటి,Generic
నీటికి,Generic
నీటితో,Generic
నీటితోనే,Generic
నీటిని,Generic
నీటిమచ్చలు,Symptom
నీటిలో,Generic
నీటీతో,Agri Practice
నీడ,Generic
నీమాస్త్రం,Chemical Name
నీరసించి,Agri Practice
నీరసించిపోతాయి,Generic
నీరు,Generic
నీరుని,Generic
నీలి,Generic
ను,Generic
నుంచి,Generic
నుండి,Generic
నుండితడవ,Symptom
నుండీ,Generic
నురగ,Crop
నులి,Numeral
నూట,Numeral
నూటఇరవై,Numeral
నూటఎనభై,Numeral
నూటఏభై,Numeral
నూటనలభై,Numeral
నూటాఎభై,Numeral
నూటాడబ్బై,Numeral
నూత,Generic
నూనె,Generic
నెంబర్,Numeral
నెంబర్,Generic
ఒకటి,Numeral
నెట్,Generic
నెల,Month Name
నెలలయితే,Generic
నెలలలో,Generic
నెలలైతే,Generic
నెలలైయితే,Generic
నెలలో,Generic
నెలలోని,Generic
నేత్రజని,Pest/Disease
నేరుగా,Generic
నేర్చుకుందాం,Generic
నేల,Generic
నేలలను,Agriculture unit
నేలలు,Agriculture unit
నేలలో,Generic
నేలలోని,Generic
నేలల్లో,Agriculture unit
నైపుణ్యం,Generic
నైమితోమేట్,Chemical Name
నోవాల్యూరాన్,Chemical Name
న్యೂರాట్ఆఫ్,Chemical Name
న్యూరేట్,Soil Nutrient/Fertiliser
పంచగవ్య,Soil Nutrient/Fertiliser
పంచడానికి,Generic
పంట,Generic
పంటకాలంలో,Generic
పంటకాలాన్ని,Generic
పంటకి,Crop
పంటకు,Generic
పంటగా,Generic
పంటని,Crop
పంటను,Crop
పంటనుంచి,Generic
పంటపై,Generic
పంటలను,Generic
పంటలలో,Generic
పంటలు,Generic
పంటలో,Generic
పండకుండా,Symptom
పండించాలంటే,Generic
పండించుకోవాలి,Agri Practice
పండిన,Generic
పండ్లపై,Generic
పండ్లు,Generic
పంతొమ్మిది,Numeral
పంతొమ్మిదులు,Numeral
పంపి,Generic
పక్కన,Generic
పక్కలకు,Generic
పక్వానికి,Generic
పక్షం,Generic
పగలకుండా,Generic
పగుళ్లు,Symptom
పచ్చ,Generic
పచ్చి,Generic
పచ్చికాయల,Crop
పచ్చికాయలపై,Generic
పచ్చిరొట్ట,Generic
పట్టాల,Generic
పట్టాలను,Generic
పట్టిక,Generic
పట్టిన,Generic
పట్టుకుని,Generic
పట్టుకోవాలి,Generic
పడకుండా,Generic
పడతాయి,Generic
పడని,Generic
పడాలి,Generic
పడి,Generic
పడినట్లయితే,Generic
పడిపోకుండా,Generic
పడిపోయేలా,Symptom
పడిపోవడమే,Symptom
పడుతుంది,Generic
పడే,Generic
పడేటట్లు,Generic
పడేయాలి,Generic
పత్ర,Generic
పదకొండు,Numeral
పదమూడు,Numeral
పదహారు,Numeral
పదార్థంలాగా,Generic
పదార్థాన్ని,Generic
పదార్థాలు,Generic
పదార్ధం,Generic
పది,Numeral
పదివేల,Numeral
పదిహేడు,Numeral
పదిహేనవ,Numeral
పదిహేను,Numeral
పద్దతి,Agri Practice
పద్దతిని,Agri Practice
పద్దతిలో,Generic
పద్దతులను,Agri Practice
పద్దతులపై,Agri Practice
పద్దెనిమిది,Numeral
పద్ధతి,Agri Practice
పద్ధతిలో,Generic
పద్ధతుల,Generic
పద్ధతులతో,Agri Practice
పద్ధతులలో,Generic
పద్ధతులల్లో,Generic
పద్ధతులు,Agri Practice
పద్నాలుగు,Numeral
పధ్ధతి,Agri Practice
పని,Generic
పనిచేస్తాయి,Generic
పనిచేస్తుంది,Generic
పనే,Generic
పన్నెండు,Numeral
పప్పుదినుసుల,Crop
పరచడం,Generic
పరచాలి,Generic
పరచిన,Generic
పరచినప్పుడు,Generic
పరభావితం,Generic
పరికరం,Generic
పరికరాలు,Generic
పరిగణ,Generic
పరిచిన,Generic
పరిపక్వత,Generic
పరిమాణం,Generic
పరిమాణం,Generic
రంగు,Generic
పరిమాణము,Generic
పరిశీలించాలి,Generic
పరిశుభ్రతను,Generic
పరిశోధనా,Generic
పరిస్థితుల,Generic
పరిస్థితులలో,Generic
పరిస్థుతలలోను,Generic
పరీక్ష,Generic
పరీక్షలకు,Generic
పరీక్షలు,Generic
పరీక్షా,Generic
పరీక్షించే,Generic
పరుగుదల,Generic
పరుగులు,Generic
పరుస్తారు,Generic
పలు,Numeral
పలుచగా,Generic
పళ్ళు,Generic
పశువుల,Generic
పసుపు,Crop
పసుపుకి,Crop
పసుపుకొమ్ముల,Crop
పసుపుని,Crop
పసుపును,Crop
పసుపుపచ్చని,Generic
పసుపురంగు,Generic
పసుపులో,Crop
పాంట్,Generic
పాకింగ్,Agri Practice
పాక్,Country/Place
పాక్షికంగా,Generic
పాటించ,Generic
పాటించవలిసిన,Generic
పాటించాలి,Generic
పాటించి,Generic
పాటించె,Generic
పాటు,Generic
పాటూ,Generic
పాత్ర,Generic
పాదుకు,Generic
పాదుల,Agriculture unit
పాము,Generic
పాముపొర,Pest/Disease
పాయింట్,Generic
పార,Generic
పారాక్వాట్,Chemical Name
పారాసిటిక్స్,Pest/Disease
పారించడం,Agri Practice
పారించాలి,Generic
పారుదల,Generic
పారేందుకు,Generic
పార్థీనియం,Pest/Disease
పాలిథీన్,Chemical Name
పాలిపోయి,Generic
పాలిపోయిన,Generic
పాలిశెర్,Agriculture unit
పాలిశేర్లు,Generic
పాలిషింగ్,Agri Practice
పాలిష్,Generic
పాలేడాల్,Crop
పాళ్లలో,Generic
పాళ్ళలో,Generic
పాసుపు,Crop
పాస్పో,Generic
పి,Generic
పిండ,Generic
పిండి,Generic
పిండితో,Generic
పిండిని,Generic
పిందె,Agriculture unit
పిగ్మెంట్,Generic
పిచికారీ,Generic
పినోసాడ్,Chemical Name
పిన్,Generic
పిపిఎమ్,Agriculture unit
పిప్రోనిల్,Chemical Name
పిలుస్తారు,Generic
పిల్ల,Generic
పిల్లి,Generic
పిల్లిపెసర,Crop
పివర్మ్,Generic
పీకి,Generic
పీకితే,Generic
పీచుతో,Chemical Name
పీడల,Pest/Disease
పీపీఎమ్,Agriculture unit
పీలుస్తాయి,Generic
పీల్చడం,Agri Practice
పీల్చడమే,Generic
పీల్చడానికి,Generic
పీల్చివేస్తాయి,Generic
పీల్చు,Generic
పీల్చే,Agri Practice
పీవీ,Generic
పుచ్చు,Generic
పుట్టవు,Generic
పురుగు,Pest/Disease
పురుగుకి,Pest/Disease
పురుగుతో,Pest/Disease
పురుగుని,Pest/Disease
పురుగును,Pest/Disease
పురుగుల,Pest/Disease
పురుగులను,Pest/Disease
పురుగులు,Pest/Disease
పువ్వులు,Generic
పుష్పించి,Generic
పూత,Generic
పూత-పింద,Symptom
పూత-పిందే,Generic
పూతను,Generic
పూర్తి,Generic
పూర్తిగా,Generic
పూల,Generic
పూలను,Generic
పెంకులాంటి,Generic
పెంచడానికి,Generic
పెంచవచ్చును,Generic
పెంచాలి,Generic
పెంచి,Generic
పెంచిన,Generic
పెంచు,Generic
పెంచుకునే,Generic
పెంచుకోవాలి,Generic
పెంచుటకు,Generic
పెంచే,Generic
పెంచేందుకు,Generic
పెండిమేథాలిన్,Chemical Name
పెండీమిథలిన్,Chemical Name
పెట్ట,Generic
పెట్టడము,Agri Practice
పెట్టాలి,Agri Practice
పెట్టాలి,Generic
ఎప్పటికప్పుడు,Generic
పెట్టిన,Generic
పెట్టుకుని,Generic
పెట్టుకొని,Generic
పెట్టుకోవాలి,Generic
పెట్టేందుకు,Generic
పెడతాయి,Agri Practice
పెడల్,Generic
పెద్ద,Generic
పెద్దవయినప్పుడు,Generic
పెన్వేలరేట్,Chemical Name
పెరగకుండా,Generic
పెరిగాక,Generic
పెరిగి,Generic
పెరిగినప్పుడు,Generic
పెరిగినప్పుడే,Generic
పెరిగే,Generic
పెరుగుతాయి,Generic
పెరుగుతుంది,Generic
పెరుగుదల,Generic
పెరుగుదలకు,Generic
పెళుసుగా,Generic
పెసర,Crop
పేడ,Generic
పేడతో,Generic
పేను,Crop
పేనుబంక,Generic
పై,Generic
పైకి,Generic
పైన,Generic
పైనే,Generic
పైపార్టుగా,Generic
పైపును,Generic
పైపుల,Generic
పైపులను,Generic
పైరాక్లోస్ట్రోబిన్,Chemical Name
పైరు,Crop
పైరుకు,Generic
పైరును,Crop
పైర్లకు,Generic
పైర్లను,Generic
పొందగలరు,Generic
పొందటానికి,Generic
పొందడానికి,Generic
పొందవచ్చు,Generic
పొందవచ్చును,Generic
పొందే,Generic
పొందేందుకు,Generic
పొగలు,Generic
పొటాషియం,Soil Nutrient/Fertiliser
పొటాష్,Soil Nutrient/Fertiliser
పొట్టిగా,Generic
పొడగా,Generic
పొడవు,Generic
పొడవుగా,Generic
పొడవుతో,Generic
పొడవైన,Generic
పొడి,Generic
పొడిని,Generic
పొరల,Agriculture unit
పొలం,Agriculture unit
పొలంలో,Agriculture unit
పొలాన్ని,Agriculture unit
పొలాల్లో,Generic
పొలుసు,Generic
పొసే,Agri Practice
పోకుండా,Generic
పోటాష్,Soil Nutrient/Fertiliser
పోతాయి,Generic
పోతాష్,Soil Nutrient/Fertiliser
పోతుంది,Generic
పోయాలి,Generic
పోయి,Symptom
పోయింట్,Generic
పోయినట్లు,Generic
పోయే,Generic
పోర,Generic
పోర్తల్,Generic
పోలిషింగ్,Agri Practice
పోలీప్రొపైలీన్,Chemical Name
పోల్చుకోవచ్చు,Agri Practice
పోవటానికి,Generic
పోవడం,Generic
పోషకాల,Soil Nutrient/Fertiliser
పోషకాలని,Soil Nutrient/Fertiliser
పోషకాలు,Soil Nutrient/Fertiliser
పోషకాలే,Soil Nutrient/Fertiliser
పోషకాలైన,Soil Nutrient/Fertiliser
పోషకాలైనటువంటి,Soil Nutrient/Fertiliser
పోసుకోవాలి,Agri Practice
పౌడర్ని,Generic
ప్యాక్,Generic
ప్యూపా,Generic
ప్రక్రియ,Generic
ప్రగతి,Generic
ప్రతి,Generic
ప్రతిబింబించే,Generic
ప్రతిరోజూ,Generic
ప్రదేశం,Country/Place
ప్రదేశంలో,Generic
ప్రదేశాన్ని,Country/Place
ప్రధాన,Generic
ప్రధానమైన,Generic
ప్రమాణాల,Generic
ప్రమాణాలను,Generic
ప్రమాణాలు,Generic
ప్రమాణాలైనటువంటి,Generic
ప్రవాహంలో,Generic
ప్రాంతం,Country/Place
ప్రాంతములో,Generic
ప్రాధమిక,Generic
ప్రాముఖ్యత,Generic
ప్రారంభం,Generic
ప్రొపినోపాస్,Chemical Name
ప్రొఫెనోఫోస్,Chemical Name
ప్రో-ట్రే,Agriculture unit
ప్రో-ట్రేలని,Chemical Name
ప్రో-ట్రేలలో,Generic
ప్రోడక్ట్,Generic
ప్రోపక్విజాపోప్,Chemical Name
ప్రోఫినోపాస్,Chemical Name
ప్లాంటర్,Generic
ప్లానోపిక్స్,Chemical Name
ప్లాస్టిక్,Generic
ఫక్తికేషన్,Generic
ఫలితముగా,Generic
ఫార్ములా,Generic
ఫార్ములేషన్,Agri Practice
ఫాస్పేట్,Soil Nutrient/Fertiliser
ఫాస్ఫఇట్,Soil Nutrient/Fertiliser
ఫాస్ఫరస్,Soil Nutrient/Fertiliser
ఫాస్ఫాట్,Soil Nutrient/Fertiliser
ఫాస్ఫేట్,Soil Nutrient/Fertiliser
ఫిప్రోనిల్,Chemical Name
ఫిబ్రవరి,Month Name
ఫుమిగేషన్,Agri Practice
ఫెటिगేషన్,Agri Practice
ఫైటోఫ్తెర,Pest/Disease
ఫోన్,Generic
ఫోల్డబల్,Generic
ఫ్రీ,Generic
ఫ్లూబెండమైడ్,Chemical Name
ఫ్లూబెండియమైట్,Chemical Name
ఫ్లూరసిస్,Pest/Disease
ఫ్లూరాసిస్,Pest/Disease
ఫ్లేవస్,Generic
ఫ్లోరు,Generic
ఫ్ల్లోరోసెన్సు,Generic
ఫ్లోరోసెన్సులు,Soil Nutrient/Fertiliser
బంక,Generic
బంతి,Generic
బంతిని,Generic
బట్టి,Generic
బడుతుంది,Generic
బదనికలను,Crop
బదులుగా,Generic
బయట,Generic
బయటకి,Generic
బయటకు,Generic
బయటికి,Generic
బయటికివచ్చి,Generic
బయటికు,Generic
బయోఫుమిగేషన్,Agri Practice
బరువు,Generic
బరువైన,Generic
బలం,Generic
బవేరియా,Generic
బసియానా,Variety
బహిర్గపరచబడి,Generic
బహిర్గపరచుకొని,Generic
బాక్టీరియా,Generic
బాక్స్,Generic
బాగా,Generic
బాగుంటుంది,Generic
బాగుంటుంది,Generic
ఇది,Generic
బాయిలర్,Generic
బారక్,Country/Place
బారతాయి,Country/Place
బారిన,Generic
బారినుండి,Generic
బిందు,Generic
బిందుసేద్యం,Pest/Disease
బిగించబడి,Generic
బిలియన్,Numeral
బీజాలు,Generic
బుట్టలను,Generic
బుట్టలలో,Generic
బూజు,Generic
బూజులాంటి,Generic
బూడిద,Soil Nutrient/Fertiliser
బూస్టర్ని,Chemical Name
బెంజోమేట్,Chemical Name
బెట్ట,Generic
బెట్టకు,Generic
బెట్టని,Generic
బెట్టను,Generic
బెట్టుకు,Agriculture unit
బెట్టేటప్పుడు,Agri Practice
బెడ్,Agriculture unit
బెడ్ల,Agriculture unit
బెడ్లను,Agriculture unit
బెనోమిల్,Chemical Name
బెల్లం,Generic
బైటికి,Generic
బొరాక్స్,Chemical Name
బోదె,Generic
బోదెలు,Generic
బోదేలు,Generic
బోదేల్లను,Generic
బోరాన్,Soil Nutrient/Fertiliser
బోర్దోమిక్శ్చర్,Chemical Name
బ్లుటూత్,Generic
భద్రపరచక,Generic
భద్రపరచిన,Generic
భద్రపరచుకున్నట్లయితే,Generic
భద్రపరచుకొని,Generic
భద్రపరుచుకోకపోతే,Generic
భద్రపరుచుకోవాలి,Generic
భాగం,Generic
భాగంగా,Generic
భాగంలో,Generic
భాగాన,Generic
భాగాన్ని,Generic
భాగాల,Generic
భాగాలను,Generic
భాగాలలో,Generic
భాగాలుగా,Generic
భారత,Country/Place
భారీ,Generic
భాస్పరాన్ని,Soil Nutrient/Fertiliser
భాస్ఫారం,Soil Nutrient/Fertiliser
భాస్ఫారపు,Soil Nutrient/Fertiliser
భాస్ఫారమ్,Soil Nutrient/Fertiliser
భాస్వరం,Generic
భీజాలు,Generic
భూమికి,Generic
భూమిలో,Generic
భూములలోనే,Generic
భూములు,Generic
భూములైతే,Generic
భూముల్లో,Agriculture unit
భూసార,Soil Nutrient/Fertiliser
భూసారం,Soil Nutrient/Fertiliser
మంచి,Generic
మంచిది,Generic
మంచు,Generic
మండి,Generic
మండీలలో,Generic
మండుటెండలకు,Crop
మందం,Generic
మందమైన,Generic
మందు,Generic
మందుని,Generic
మందును,Generic
మందులతో,Generic
మందులను,Generic
మందులలో,Generic
మందులు,Generic
మచ్చ,Symptom
మచ్చల,Symptom
మచ్చలను,Symptom
మచ్చలపై,Symptom
మచ్చలు,Symptom
మచ్చలుగా,Symptom
