_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
9488fb51,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,దశకి,దశకు,3.8,4.3,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
643868b7,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,చేరుకుంది.,చేరుకుంది,4.3,4.9,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
21f2ff4e,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,కోత,kotha,6.4,7.2,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
f44d9eeb,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,del,చాలా,,0.0,27.71,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
b9cf7d16,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,ముఖ్యమైనవి.,ఏవి,10.9,12.3,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
910baab7,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,కోయడంవలన,కోయడం,15.1,15.5,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
cd9010a8,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,మరియు,వలన,15.5,15.9,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
a26635c7,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,కోసిన,మరియు,15.9,16.4,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
94736b41,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,ins,,ఆరబెట్టి,19.3,20.2,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
bc71cf86,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,"ఆరబెట్టి,",నిల్వ,20.2,21.0,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
6d1f4f75,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,నిల్వచేయటం,చేయటం,21.0,21.3,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
7a241543,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,del,ఎక్కువ,,0.0,27.71,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
23a5fc9d,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,ఉంటాయి.,ఉంటాయి,25.0,25.6,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
3d766675,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,sub,అదె,అదే,25.6,26.2,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
e62c817e,1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5,google,ins,,అధిక,26.8,27.6,wav_files/telugu/1v3VZQ3FTluY8_k8eNF8DRu6MljtlJuV5_16000.wav
a8e55193,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,లభిస్తుంది,2.0,2.7,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
a9814c59,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,మిరప,2.7,14.1,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
5b2edb04,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,కోత,14.1,14.5,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
de9386a4,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,సమయంలో,14.5,14.9,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
616e27c2,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,తీసుకోవలసిన,14.9,16.1,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
21aa6f3a,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,జాగ్రత్తలు,16.1,17.1,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
bfeadf67,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,పరిపక్వత,17.1,18.7,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
4bd331d5,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,చెందిన,18.7,19.1,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
d7fa0e63,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,ins,,మిరపకాయలను,19.1,20.0,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
cbf7d2f3,1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9,google,sub,లభిస్తుంది.,ఉదయాన్నే,20.0,21.2,wav_files/telugu/1XTClcNLjHpHNMpijc7uzPY2eHYssK_v9_16000.wav
eaf577ff,1evXxXzNlHl9rr0_QUJz8gGfAnrbh13o1,google,del,No,,0.0,9.24,wav_files/telugu/1evXxXzNlHl9rr0_QUJz8gGfAnrbh13o1_16000.wav
bbe18278,1evXxXzNlHl9rr0_QUJz8gGfAnrbh13o1,google,del,Transcription,,0.0,9.24,wav_files/telugu/1evXxXzNlHl9rr0_QUJz8gGfAnrbh13o1_16000.wav
043fec11,1evXxXzNlHl9rr0_QUJz8gGfAnrbh13o1,google,del,Available,,0.0,9.24,wav_files/telugu/1evXxXzNlHl9rr0_QUJz8gGfAnrbh13o1_16000.wav
8ab91dd3,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,del,మిరప,,0.0,22.38,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
8839c106,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,del,కోత,,0.0,22.38,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
6fa94519,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,del,సమయంలో,,0.0,22.38,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
b57e7cd5,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,del,కోసుకోవాలి.,,0.0,22.38,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
f984a3bf,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,sub,ఇలా,కోసుకోవాలి,7.2,7.9,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
939efa31,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,del,వలన,,0.0,22.38,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
72022979,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,del,ఎండలో,,0.0,22.38,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
5003801d,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,sub,ఎండబెట్టుకోవడానికి,పెట్టుకోవడానికి,10.3,12.9,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
22017d97,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,sub,"ఉంటుంది,",ఉంటుంది,13.7,14.3,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
2f3722d5,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,sub,తగ్గుతుంది.,తగ్గుతుంది,16.6,17.5,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
c9ebc2ef,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,sub,వర్షాల,పాఠశాల,17.5,18.5,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
f05a9ce0,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,del,వర్షం,,0.0,22.38,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
4bd102f6,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,sub,వచ్చిన,and,19.7,20.7,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
3230b7f7,1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t,google,sub,వెంటనే,వచ్చినవెంటనే,20.7,21.2,wav_files/telugu/1Zm-j0PSqNA0dh6sWTTHozWo5L5upoH2t_16000.wav
44330658,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,ins,,వెంటనే,0.0,0.7,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
0f220ba2,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,కోయక,కోరిక,1.7,2.2,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
2a1deef1,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,మంచిది.,మంచిది,2.7,3.3,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
d0f4d8a0,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,కాయలను,కాయను,7.0,7.3,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
2c0dfa08,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,కోయాలి.,కోయాలి,8.2,8.8,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
30c394bd,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,మొక్క,మొఖం,8.8,9.7,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
5f8b8ace,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,పరిపక్వత,చెందే,11.5,12.7,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
0cea12d9,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,చెందేవరకు,వరకు,12.7,13.2,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
ad41814a,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,del,పరభావితం,,0.0,33.4,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
b8f4c4de,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,del,చేస్తుంది.,,0.0,33.4,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
440990cf,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,del,కాయలను,,0.0,33.4,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
e86c33c8,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,del,కోసేటప్పుడు,,0.0,33.4,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
aada8414,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,del,కాండాన్ని,,0.0,33.4,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
172c883d,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,గట్టిగా,ప్రభావితం,18.3,19.3,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
e124a224,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,పట్టుకుని,చేస్తుంది,19.3,19.8,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
12b55cf2,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,"లాగి,",లాగి,26.3,26.7,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
2bdca941,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,కాయ,కాళీ,26.7,27.6,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
37f824c9,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,del,మొదలను,,0.0,33.4,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
a551854c,1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR,google,sub,విరువాలి.,మొదలవ్వాలి,28.8,29.8,wav_files/telugu/1lrGRoc4eta87KbFFDK-sIC-dmfNd3oDR_16000.wav
415184f3,1dE6JpWdGn2xyd0fcsJf4m4wdi55vysJ9,google,del,No,,0.0,13.5,wav_files/telugu/1dE6JpWdGn2xyd0fcsJf4m4wdi55vysJ9_16000.wav
af978595,1dE6JpWdGn2xyd0fcsJf4m4wdi55vysJ9,google,sub,Transcription,నష్ట,0.0,12.8,wav_files/telugu/1dE6JpWdGn2xyd0fcsJf4m4wdi55vysJ9_16000.wav
d87f410f,1dE6JpWdGn2xyd0fcsJf4m4wdi55vysJ9,google,sub,Available,పరిచిన,12.8,13.3,wav_files/telugu/1dE6JpWdGn2xyd0fcsJf4m4wdi55vysJ9_16000.wav
43356d24,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,పురుగులు,నష్ట,0.0,0.7,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
9239647e,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,నష్టపరచిన,పరిచిన,0.7,1.2,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
7fc8be5e,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,తెగులు,తెగుళ్ళ,1.8,2.6,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
c3141f68,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,"కోయకూడదు,",కోయకూడదు,4.1,4.8,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
9ee7ffbc,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,ఎండబెట్టే,ఎండ,6.0,6.8,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
0efd220c,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,తప్పుడు,పెట్టేటప్పుడు,6.8,7.4,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
14d48bcb,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,del,కాయల,,0.0,30.55,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
8d0702cb,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,కలిగిస్తుంది.,కలిగిస్తుంది,11.1,11.8,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
b8bd3bfd,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,ఎండ,ఎండబెట్టి,11.8,13.1,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
0d4f21a7,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,బెట్టేటప్పుడు,టప్పుడు,13.1,13.6,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
2b930ad3,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,క్రేడ్స్ల,రేట్లు,14.3,14.8,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
2c69c54f,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,కోయరాదు.,కోయరాదు,18.4,19.0,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
402bdcec,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,ins,,కాయలను,23.4,24.7,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
5588287f,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,మిరపకాయలను,స్వీకరించడానికి,24.7,25.7,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
6c38719d,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,సేకరించడానికి,చెత్త,25.7,26.5,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
9c4c7b2b,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,చెక్కబట్టలను,బుట్టలను,26.5,27.0,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
f1b130ac,1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5,google,sub,ఉపయోగించాలి.,ఉపయోగించాలి,27.0,28.0,wav_files/telugu/1OODt1yTdTCfrK4KSFK_V-oXMayB4Ysn5_16000.wav
42cbedfb,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,ప్లాస్టిక్,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
e6578bf9,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,సంచులు,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
98752d82,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,వాడటం,వాడడం,0.0,0.8,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
142497a4,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,తేమ,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
100edce7,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,సిలింద్రం,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
6f5d0b1d,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,వృద్ధి,అభివృద్ధి,3.0,4.2,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
c405fd8e,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,"చెందుతుంద,",చెందుతుంది,4.2,4.8,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
55464bbe,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,కాయ,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
b93eb3f3,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,నాణ్యత,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
524553ad,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,కోల్పోతుంది.,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
1f00503a,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,సరైన,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
a039d867,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,del,గ్రేడ్,,0.0,27.35,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
7bf56b05,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,దిగుబడులకు,కోల్పోతుంది,5.9,8.1,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
0aec5394,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,OPV,పీవీ,8.1,12.6,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
94f53227,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,2,రెండు,15.2,16.1,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
b3048d82,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,3,మూడు,16.3,16.5,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
07694372,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,హై-బ్రీడ్,హైబ్రీడ్ల,17.7,18.9,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
b30c78ea,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,లలో,లో,18.9,19.1,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
855dbcda,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,3,మూడు,19.1,19.7,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
46175e2f,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,4,నాలుగు,20.0,20.2,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
e7993a73,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,కోతలు,కోతులు,20.2,20.9,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
1222b856,1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe,google,sub,పాటించాలి.,పాటించాలి,20.9,21.8,wav_files/telugu/1YDUXCarROvbypC6jGdC9ylCjJBNHjWOe_16000.wav
89bad58b,1bmEibiuCnIfCCjEJWzvfWIqQVxK1sGrO,google,sub,No,మిరప,0.0,10.1,wav_files/telugu/1bmEibiuCnIfCCjEJWzvfWIqQVxK1sGrO_16000.wav
ccb65946,1bmEibiuCnIfCCjEJWzvfWIqQVxK1sGrO,google,sub,Transcription,కాయలను,10.1,10.6,wav_files/telugu/1bmEibiuCnIfCCjEJWzvfWIqQVxK1sGrO_16000.wav
33f0bd8b,1bmEibiuCnIfCCjEJWzvfWIqQVxK1sGrO,google,sub,Available,ఎండబెట్టి,10.6,10.9,wav_files/telugu/1bmEibiuCnIfCCjEJWzvfWIqQVxK1sGrO_16000.wav
3b28c63e,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,మిరప,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
cc8857b1,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,కాయలను,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
b3616d25,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,ఎండబెట్టే,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
a47fb766,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,సమయంలో,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
a958a965,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,తరువాత,తర్వాత,4.3,4.6,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
66974961,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,"వేసుకోవాలి,",వేసుకోవాలి,5.8,6.6,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
50499d20,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,పాక్షికంగా,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
6410589b,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,పండిన,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
b57b0793,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,కాయలు,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
0d78b396,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,ఏవయినా,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
a4e48b82,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,ఉంటె,ఉంటే,7.7,11.0,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
137256e5,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,అవి,ఇక,11.0,12.4,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
a83474ce,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,పూర్తిగా,పరిపక్వ,12.4,13.3,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
7a69bda5,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,పరిపక్వత,తెచ్చింది,13.3,13.8,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
7d4a7739,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,చెంది,ఏకరీతి,13.8,15.0,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
1b2acf24,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,sub,ఏకరీతిన,నా,15.0,15.1,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
5a2e24aa,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,మారుతుంది.,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
20e65863,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,కుప్పలు,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
a5310a44,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,పొసే,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
2e07c834,1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o,google,del,ప్రక్రియ,,0.0,23.45,wav_files/telugu/1td2k_qPIm6P-g8-bQdHUmxU4RR-rr46o_16000.wav
