_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
84624f21,1ykt3yTwmTN0sPJ3ll_vQCgmJqFhcCG4I,azure,sub,ଦୁଇରୁ,ରୁ,7.95,8.23,wav_files/odiya/1ykt3yTwmTN0sPJ3ll_vQCgmJqFhcCG4I_16000.wav
01053ee7,1ykt3yTwmTN0sPJ3ll_vQCgmJqFhcCG4I,azure,sub,ଦେବା।,ଦେବା,9.47,9.67,wav_files/odiya/1ykt3yTwmTN0sPJ3ll_vQCgmJqFhcCG4I_16000.wav
679f517d,1YaJYxSIqWvqylagFb4s1iMpTWFLzGneM,azure,sub,No,ହଁ,0.91,0.99,wav_files/odiya/1YaJYxSIqWvqylagFb4s1iMpTWFLzGneM_16000.wav
b39b585d,1YaJYxSIqWvqylagFb4s1iMpTWFLzGneM,azure,sub,Transcription,ଆଜି,1.83,1.95,wav_files/odiya/1YaJYxSIqWvqylagFb4s1iMpTWFLzGneM_16000.wav
90e701d7,1YaJYxSIqWvqylagFb4s1iMpTWFLzGneM,azure,sub,Available,କ,0.95,0.99,wav_files/odiya/1YaJYxSIqWvqylagFb4s1iMpTWFLzGneM_16000.wav
1b548c41,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,ins,,ତୃତୀୟ,0.15,0.51,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
5e03b802,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,sub,ତୃତୀୟସ୍ତରରେ,ସ୍ତରରେ,0.51,1.35,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
a9e83f2d,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,sub,ଦରପୋଚା,ଦରପଚା,1.87,2.51,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
71d21a46,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,ins,,ପାଞ୍ଚ,4.67,5.03,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
c2a89a6c,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,sub,ପାଞ୍ଚରୁ,ରୁ,5.03,5.27,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
526900ff,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,ins,,ଦେବା,6.23,6.43,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
acaaad6a,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,ins,,ଦେବା,6.11,6.27,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
d99be9be,1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs,azure,sub,ଦେବା।,ଦେବା,6.27,6.43,wav_files/odiya/1Ry9gPFufrpQWmyehl7uEDr0lnNbmCfJs_16000.wav
55fd192b,1SH62Ba9mi_GNnJCT7K93JmfecR_BstSU,azure,sub,No,ଏକ,5.07,5.15,wav_files/odiya/1SH62Ba9mi_GNnJCT7K93JmfecR_BstSU_16000.wav
3ede3639,1SH62Ba9mi_GNnJCT7K93JmfecR_BstSU,azure,sub,Transcription,ଦୁଇ,5.63,5.75,wav_files/odiya/1SH62Ba9mi_GNnJCT7K93JmfecR_BstSU_16000.wav
6bdc7f25,1SH62Ba9mi_GNnJCT7K93JmfecR_BstSU,azure,sub,Available,ଅ,5.11,5.15,wav_files/odiya/1SH62Ba9mi_GNnJCT7K93JmfecR_BstSU_16000.wav
7e86ba3b,15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI,azure,ins,,ଚତୁର୍ଥ,0.15,0.59,wav_files/odiya/15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI_16000.wav
3d4126a4,15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI,azure,sub,ଚତୁର୍ଥସ୍ତରରେ,ସ୍ତରରେ,0.59,1.23,wav_files/odiya/15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI_16000.wav
b22f40e9,15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI,azure,ins,,ପାଞ୍ଚ,4.71,5.03,wav_files/odiya/15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI_16000.wav
65a45ef7,15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI,azure,sub,ପାଞ୍ଚରୁ,ରୁ,5.03,5.31,wav_files/odiya/15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI_16000.wav
7460bed5,15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI,azure,ins,,ଦେବା,6.39,6.55,wav_files/odiya/15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI_16000.wav
3f7f10f7,15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI,azure,sub,ଦେବା।,ଦେବା,6.43,6.59,wav_files/odiya/15F8pYWxaG_3v4Wi6MYPdu3f6hCNLIorI_16000.wav
e6e2423c,1biwkqLOW6DrPEWNQ7Zm285fGwbMGeRVu,azure,sub,No,ଏକ,1.87,1.95,wav_files/odiya/1biwkqLOW6DrPEWNQ7Zm285fGwbMGeRVu_16000.wav
839d6b1b,1biwkqLOW6DrPEWNQ7Zm285fGwbMGeRVu,azure,sub,Transcription,ଆଜି,0.87,0.99,wav_files/odiya/1biwkqLOW6DrPEWNQ7Zm285fGwbMGeRVu_16000.wav
59f31eb5,1biwkqLOW6DrPEWNQ7Zm285fGwbMGeRVu,azure,sub,Available,କ,0.95,0.99,wav_files/odiya/1biwkqLOW6DrPEWNQ7Zm285fGwbMGeRVu_16000.wav
951cbc60,1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw,azure,ins,,ପଞ୍ଚମ,0.11,0.63,wav_files/odiya/1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw_16000.wav
8da6674a,1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw,azure,sub,ପଞ୍ଚମସ୍ତରରେ,ସ୍ତରରେ,0.63,1.23,wav_files/odiya/1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw_16000.wav
904593ee,1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw,azure,ins,,ଦୁଇ,3.31,3.51,wav_files/odiya/1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw_16000.wav
d8045ef6,1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw,azure,sub,ଦୁଇରୁ,ରୁ,3.51,3.71,wav_files/odiya/1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw_16000.wav
9c1f41ff,1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw,azure,sub,ଦେବା।,ଦେବା,4.71,4.95,wav_files/odiya/1pHixnvBURWzXe3_ZE1-oMmlAfZpcyhNw_16000.wav
33496d8c,1XZVxmJvysPdGfZRhbxiG2c0oY48Miule,azure,del,No,,0.0,2.25,wav_files/odiya/1XZVxmJvysPdGfZRhbxiG2c0oY48Miule_16000.wav
691c527a,1XZVxmJvysPdGfZRhbxiG2c0oY48Miule,azure,sub,Transcription,ଏକ,1.23,1.31,wav_files/odiya/1XZVxmJvysPdGfZRhbxiG2c0oY48Miule_16000.wav
b88ec043,1XZVxmJvysPdGfZRhbxiG2c0oY48Miule,azure,sub,Available,କ,0.95,0.99,wav_files/odiya/1XZVxmJvysPdGfZRhbxiG2c0oY48Miule_16000.wav
e351837b,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,ins,,ଷଷ୍ଠ,0.11,0.27,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
5c39c265,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,sub,ଷଷ୍ଠସ୍ତରରେ,ସ୍ତରରେ,0.27,1.19,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
78b4ccae,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,sub,ଦରପୋଚା,ଦରପଜା,1.43,1.99,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
fc7bb312,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,ins,,ପାଞ୍ଚ,3.51,3.99,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
c99a5423,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,sub,ପାଞ୍ଚରୁ,ରୁ,3.99,4.31,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
5330fa1b,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,sub,ଦେବା।,ଦେବା,5.39,5.67,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
5041f190,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,sub,ପୁର୍ଣ,ପୂର୍ଣ୍ଣ,8.75,9.03,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
fbfee0c0,1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb,azure,sub,ଛାଡିବା।,ଛାଡ଼ିବା,13.11,13.39,wav_files/odiya/1L40sfz0OH-vIa8S00LMXcyyWtMRe0hvb_16000.wav
055d4067,1wwNj00OYhg4HjkdExN9TvkhzcvgL8osd,azure,sub,No,ଦୁଇ,3.75,3.87,wav_files/odiya/1wwNj00OYhg4HjkdExN9TvkhzcvgL8osd_16000.wav
8f2e4d4c,1wwNj00OYhg4HjkdExN9TvkhzcvgL8osd,azure,sub,Transcription,ଓ,3.83,3.87,wav_files/odiya/1wwNj00OYhg4HjkdExN9TvkhzcvgL8osd_16000.wav
57d38ea5,1wwNj00OYhg4HjkdExN9TvkhzcvgL8osd,azure,sub,Available,ଆ,5.11,5.15,wav_files/odiya/1wwNj00OYhg4HjkdExN9TvkhzcvgL8osd_16000.wav
007cc9af,1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt,azure,del,ଏହା,,0.0,7.8,wav_files/odiya/1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt_16000.wav
158c9128,1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt,azure,sub,ପରେ,ଏହାପରେ,0.15,0.83,wav_files/odiya/1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt_16000.wav
ac0aa312,1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt,azure,sub,ଦେବା।,ଦେବା,2.71,3.03,wav_files/odiya/1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt_16000.wav
ef1e96ce,1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt,azure,sub,ଆଦ୍ରତା,ଆର୍ଦ୍ରତା,4.59,4.95,wav_files/odiya/1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt_16000.wav
7d06f14d,1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt,azure,del,ପାଣି,,0.0,7.8,wav_files/odiya/1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt_16000.wav
2eaac987,1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt,azure,sub,ଦେବା,ପାଣିଦେବା,6.91,7.43,wav_files/odiya/1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt_16000.wav
23844494,1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt,azure,sub,ଦରକାର।,ଦରକାର,7.43,7.71,wav_files/odiya/1xd6PSsnVfOzrI3YpPtCDQye_2YA8QYdt_16000.wav
e9a954b9,1x5bM-k1hKHxj-skQQntedq2PjqRRH5ZW,azure,del,No,,0.0,5.56,wav_files/odiya/1x5bM-k1hKHxj-skQQntedq2PjqRRH5ZW_16000.wav
31f87824,1x5bM-k1hKHxj-skQQntedq2PjqRRH5ZW,azure,sub,Transcription,ଏକ,5.11,5.19,wav_files/odiya/1x5bM-k1hKHxj-skQQntedq2PjqRRH5ZW_16000.wav
6571af03,1x5bM-k1hKHxj-skQQntedq2PjqRRH5ZW,azure,sub,Available,ଛଅ,5.07,5.15,wav_files/odiya/1x5bM-k1hKHxj-skQQntedq2PjqRRH5ZW_16000.wav
871e4694,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,ins,,ବାର,0.07,0.19,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
b7344631,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ବାରରୁ,ରୁ,0.19,0.31,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
31a6e999,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ପନ୍ଧର,ପନ୍ଦର,0.31,0.83,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
0fec9aae,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,del,ଗାର୍ଡେନ,,0.0,11.034,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
1ebbfa11,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ରେକ,ଗାର୍ଡେନରେକ୍,2.31,3.11,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
f9e4517c,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ସମ୍ପୂର୍ଣ,ସମ୍ପୂର୍ଣ୍ଣ,3.99,4.55,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
32041994,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,ins,,ଦରକାର,6.27,6.71,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
b5cc3294,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ଦରକାର।,ଷାଠିଏ,7.15,7.51,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
7aa0e190,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ଷାଠିଏରୁ,ରୁ,7.51,7.67,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
65ca0e8b,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ସାତ,ସତୂରୀ,7.67,8.03,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
2df43dc1,13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl,azure,sub,ହୋଇଯିବ।,ହୋଇଯିବ,10.35,10.87,wav_files/odiya/13CxPkoy_Mim7qnmZxcgrPKEDUmCs9nvl_16000.wav
12c4f85c,1a0Fakfz3h5-dlZX4xaRwGrGIn96pF0D3,azure,del,No,,0.0,28.8,wav_files/odiya/1a0Fakfz3h5-dlZX4xaRwGrGIn96pF0D3_16000.wav
b7bb8724,1a0Fakfz3h5-dlZX4xaRwGrGIn96pF0D3,azure,del,Transcription,,0.0,28.8,wav_files/odiya/1a0Fakfz3h5-dlZX4xaRwGrGIn96pF0D3_16000.wav
68bfa77c,1a0Fakfz3h5-dlZX4xaRwGrGIn96pF0D3,azure,del,Available,,0.0,28.8,wav_files/odiya/1a0Fakfz3h5-dlZX4xaRwGrGIn96pF0D3_16000.wav
3de59f06,1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48,azure,sub,କରିବା,କହିବା,1.51,2.03,wav_files/odiya/1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48_16000.wav
939ea7d8,1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48,azure,sub,ସମ୍ବଦ୍ଧିୟ,ସମ୍ବନ୍ଧୀୟ,3.19,3.91,wav_files/odiya/1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48_16000.wav
1a1e3f9a,1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48,azure,sub,ଗୁରୁତ୍ୱପୂର୍ଣ,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ,4.91,5.63,wav_files/odiya/1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48_16000.wav
7f3d2f35,1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48,azure,sub,ବିଷୟରେ।,ବିଷୟ,6.07,6.43,wav_files/odiya/1WUhjc9a-Xek8dsQqzW2SMY7nLmWuqI48_16000.wav
a43cead1,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,ins,,ଗୁଣ୍ଡି,0.51,0.87,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
cb2e5b15,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,ins,,ପୋକ,0.87,1.15,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
2b74358c,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଗୁଣ୍ଡିପୋକର,ର,1.15,1.39,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
f30fa3be,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ପ୍ରାର୍ଦୁଭାବ,ପ୍ରାଦୁର୍ଭାବ,1.39,2.15,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
2372b920,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ନିଅନ୍ତ୍ରଣ,ନିୟନ୍ତ୍ରଣ,3.91,4.51,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
044f3293,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଶହେ,ସହେ,6.07,6.51,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
04a62385,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,କୋଡିଏ,କୋଡ଼ିଏ,6.51,6.95,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
7c8f072c,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,ins,,ପାଇ,7.31,7.59,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
6de7080f,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ପାଇମେଟ୍ରୋଜିନ୍,ମେଟ୍ରୋଜିନ୍,7.59,8.47,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
55d15bc1,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ପରସେଣ୍ଟ,ପର୍ସେଣ୍ଟ,9.47,9.99,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
6d6325c5,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଅଶି,ଅଶୀ,11.15,11.47,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
afe2899b,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,ins,,ଦିନେ,11.99,12.43,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
fb862aa0,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଡାଇନୋଟେଫ୍ୟୁରାନ୍,ଫୁରାନ୍,12.43,12.99,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
c8cacd1b,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ପରସେଣ୍ଟ,ପର୍ସେଣ୍ଟ,13.35,14.19,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
766d6108,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଏସଜି,ହଜି,14.19,14.63,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
3da40a93,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,ins,,ଟ୍ରାଇ,15.55,15.91,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
b5d3558e,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,ins,,ଫ୍ଲୁ,15.91,16.27,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
1d390bce,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,ins,,ମେଜର୍,16.27,16.71,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
97b7729a,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଟ୍ରାଇଫ୍ଲୁମେଜୋପିରିମ୍,ପାଇରିମ୍,16.71,17.47,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
fcdc67c4,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ପରସେଣ୍ଟ,ପର୍ସେଣ୍ଟ,17.71,18.19,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
8e22fc73,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଏସସି,ଏସି,18.19,18.83,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
ad3d3509,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ଚଉରାନବେ,ଚୌରାନବେ,19.11,19.75,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
7490b14c,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,ମିଲିଲିଟର,ମିଲିମିଟର,19.75,20.43,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
b32b47a8,1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj,azure,sub,କରନ୍ତୁ।,କରନ୍ତୁ,21.11,21.47,wav_files/odiya/1EaglyeWDxWeE301eZ6zZ5nmg5KifxXBj_16000.wav
09c7d642,1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE,azure,ins,,ଗୁଣ୍ଡି,1.75,2.11,wav_files/odiya/1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE_16000.wav
c3fd6432,1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE,azure,sub,ଗୁଣ୍ଡିପୋକ,ପୋକ,2.11,2.43,wav_files/odiya/1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE_16000.wav
88bcfb13,1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE,azure,ins,,ଜବକ୍ଷାର,5.63,6.31,wav_files/odiya/1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE_16000.wav
2cabbe0d,1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE,azure,sub,ଯବକ୍ଷାରଯାନ,ଯାନ,6.31,6.67,wav_files/odiya/1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE_16000.wav
32c5aca0,1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE,azure,sub,ନାହିଁ।,ନାହିଁ,8.47,8.67,wav_files/odiya/1p0ecHZHs8itMl7ExM9RiqfKeb9pzA4QE_16000.wav
aa167159,1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh,azure,ins,,ଗନ୍ଧି,0.47,0.83,wav_files/odiya/1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh_16000.wav
64dc498f,1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh,azure,sub,ଗନ୍ଧିପୋକ,ପୋକ,0.83,1.15,wav_files/odiya/1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh_16000.wav
ed731220,1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh,azure,sub,ନିଅନ୍ତ୍ରଣ,ନିୟନ୍ତ୍ରଣ,2.51,3.15,wav_files/odiya/1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh_16000.wav
e028e1e8,1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh,azure,sub,ଏକର,ଏକ,3.71,4.23,wav_files/odiya/1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh_16000.wav
dc762852,1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh,azure,sub,ଏଥୋଫେନୋପ୍ରକ୍ସ,ଇଥୋଫାନୋପକ୍ସ,6.35,7.87,wav_files/odiya/1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh_16000.wav
318f5ad8,1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh,azure,sub,ପାଣିରେ,ପାଣି,9.51,9.91,wav_files/odiya/1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh_16000.wav
9b2e8c5e,1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh,azure,sub,କରନ୍ତୁ।,କରନ୍ତୁ,11.35,11.63,wav_files/odiya/1FPnqagVjhMSNojdbxSRIzSZid2dz-VAh_16000.wav
1c635591,1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu,azure,sub,ଏକର,ଏକପା,0.95,1.43,wav_files/odiya/1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu_16000.wav
96a5aca7,1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu,azure,sub,ମ୍ୟାଲାଥାଇଅନ୍,ମାଲାଥିଓନ,2.83,3.47,wav_files/odiya/1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu_16000.wav
1684988f,1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu,azure,sub,ଫାଇବ,ଫାଇଭ,3.47,3.79,wav_files/odiya/1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu_16000.wav
99ddd984,1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu,azure,sub,ଡ଼ି,ଡି,3.79,3.95,wav_files/odiya/1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu_16000.wav
a39310a3,1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu,azure,ins,,ନ,6.59,6.79,wav_files/odiya/1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu_16000.wav
79bf4550,1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu,azure,sub,ନଥିବା,ଥିବା,6.79,6.99,wav_files/odiya/1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu_16000.wav
bb064c4f,1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu,azure,sub,କରନ୍ତୁ।,କରନ୍ତୁ,8.19,8.47,wav_files/odiya/1U_o_6eXC5p6DnIeurRXmo-TMw78QRPXu_16000.wav
7443075d,11JZOTeYDBqpw3tKcfKM9qRiBCB-4OEDQ,azure,sub,ସଅଳ,ସହଅଳ,0.11,0.75,wav_files/odiya/11JZOTeYDBqpw3tKcfKM9qRiBCB-4OEDQ_16000.wav
04787e1a,11JZOTeYDBqpw3tKcfKM9qRiBCB-4OEDQ,azure,sub,ହେଇଥିବା,ହୋଇଥିବା,0.91,1.35,wav_files/odiya/11JZOTeYDBqpw3tKcfKM9qRiBCB-4OEDQ_16000.wav
